epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
24,569.501,0.9258,0.50614,0.00231,0.84263,0.80609,0.8612,0.52365,1.39153,0.9531,0.00511,0.00095446,0.00095446,0.00095446
25,592.881,0.91708,0.50737,0.00224,0.83663,0.86742,0.90158,0.66165,0.97911,0.75522,0.00385,0.00095248,0.00095248,0.00095248
26,616.252,0.933,0.51469,0.00233,0.86181,0.87545,0.92884,0.71539,0.89424,0.68843,0.00361,0.0009505,0.0009505,0.0009505
27,639.654,0.9069,0.48912,0.00227,0.85038,0.84468,0.90528,0.69292,0.90024,0.78331,0.00364,0.00094852,0.00094852,0.00094852
28,662.844,0.95153,0.51302,0.00235,0.82284,0.83041,0.8848,0.60084,1.22728,0.86679,0.00475,0.00094654,0.00094654,0.00094654
29,686.335,0.92643,0.48924,0.00227,0.85505,0.83392,0.90069,0.67827,0.91452,0.78673,0.00357,0.00094456,0.00094456,0.00094456
30,709.947,0.90329,0.48052,0.00223,0.84318,0.85875,0.90594,0.70118,0.85288,0.76378,0.0034,0.00094258,0.00094258,0.00094258
31,733.385,0.89661,0.48271,0.00225,0.87229,0.85504,0.90297,0.71371,0.80633,0.63886,0.00327,0.0009406,0.0009406,0.0009406
32,756.8,0.91556,0.47352,0.00226,0.85551,0.78576,0.87087,0.50716,1.51954,0.98442,0.00554,0.00093862,0.00093862,0.00093862
33,780.254,0.89296,0.46464,0.0022,0.85276,0.86024,0.91114,0.71333,0.84662,0.7407,0.00336,0.00093664,0.00093664,0.00093664
34,803.61,0.90626,0.47584,0.00226,0.87792,0.88557,0.93947,0.7331,0.8264,0.57476,0.00331,0.00093466,0.00093466,0.00093466
35,827.161,0.89085,0.48735,0.00226,0.86171,0.87892,0.91399,0.70235,0.87475,0.68573,0.00349,0.00093268,0.00093268,0.00093268
36,850.428,0.86542,0.48411,0.00218,0.8531,0.8488,0.90877,0.70886,0.83243,0.68755,0.00332,0.0009307,0.0009307,0.0009307
37,873.926,0.89821,0.4864,0.00224,0.85443,0.85743,0.91621,0.72083,0.82804,0.69404,0.00327,0.00092872,0.00092872,0.00092872
38,897.223,0.90317,0.47751,0.00229,0.8598,0.86857,0.89944,0.68363,0.92955,0.68328,0.00377,0.00092674,0.00092674,0.00092674
39,920.571,0.8872,0.46889,0.00224,0.83303,0.82014,0.8782,0.52918,1.44505,0.85849,0.00532,0.00092476,0.00092476,0.00092476
40,943.835,0.85982,0.47231,0.00214,0.8644,0.86316,0.90977,0.72192,0.81055,0.66381,0.0033,0.00092278,0.00092278,0.00092278
41,967.134,0.8337,0.45597,0.00205,0.86936,0.89445,0.93054,0.72628,0.83535,0.66908,0.00325,0.0009208,0.0009208,0.0009208
42,990.481,0.88433,0.46828,0.00216,0.87193,0.86866,0.92618,0.7084,0.88904,0.66113,0.00358,0.00091882,0.00091882,0.00091882
43,1013.83,0.8888,0.44927,0.00218,0.87671,0.86305,0.92882,0.74677,0.75729,0.67607,0.00304,0.00091684,0.00091684,0.00091684
44,1037.51,0.84314,0.44118,0.00209,0.8753,0.88876,0.93312,0.71766,0.87381,0.62856,0.00338,0.00091486,0.00091486,0.00091486
45,1060.89,0.86042,0.4452,0.00211,0.85382,0.89954,0.92416,0.7095,0.85765,0.6554,0.00339,0.00091288,0.00091288,0.00091288
46,1084.22,0.82535,0.4464,0.00207,0.87849,0.87841,0.92729,0.68333,0.93463,0.60925,0.00353,0.0009109,0.0009109,0.0009109
47,1107.53,0.85681,0.45442,0.0021,0.88416,0.85317,0.92358,0.69469,0.9594,0.69282,0.00384,0.00090892,0.00090892,0.00090892
48,1130.8,0.83917,0.46097,0.00206,0.8786,0.87907,0.92983,0.73163,0.79786,0.61638,0.00319,0.00090694,0.00090694,0.00090694
49,1154.04,0.81811,0.44606,0.00208,0.87468,0.88245,0.93226,0.74304,0.77459,0.63941,0.00308,0.00090496,0.00090496,0.00090496
50,1177.33,0.81681,0.43381,0.00207,0.89508,0.85219,0.9246,0.73062,0.80318,0.66131,0.00318,0.00090298,0.00090298,0.00090298
51,1200.58,0.80406,0.42136,0.00203,0.84995,0.87,0.89796,0.6492,0.99681,0.7422,0.00375,0.000901,0.000901,0.000901
52,1224,0.8117,0.4312,0.00205,0.87445,0.84722,0.91365,0.70248,0.89109,0.70986,0.00362,0.00089902,0.00089902,0.00089902
53,1247.51,0.8283,0.44069,0.00202,0.86863,0.89198,0.9224,0.74511,0.74866,0.66597,0.00302,0.00089704,0.00089704,0.00089704
54,1270.79,0.81827,0.42538,0.002,0.8803,0.86873,0.926,0.73803,0.75724,0.61671,0.003,0.00089506,0.00089506,0.00089506
55,1294.16,0.83077,0.43459,0.00208,0.84918,0.90114,0.92328,0.71779,0.84936,0.63148,0.00331,0.00089308,0.00089308,0.00089308
56,1317.48,0.80089,0.42607,0.00201,0.89741,0.87344,0.94206,0.71855,0.88772,0.61065,0.0035,0.0008911,0.0008911,0.0008911
57,1341.08,0.79847,0.40572,0.00198,0.8775,0.86042,0.92565,0.67584,0.9601,0.7321,0.00369,0.00088912,0.00088912,0.00088912
58,1364.42,0.88169,0.43864,0.00219,0.87699,0.89934,0.94064,0.61682,1.28129,0.69415,0.00495,0.00088714,0.00088714,0.00088714
59,1387.87,0.81845,0.42179,0.00203,0.86975,0.88075,0.92296,0.7344,0.78336,0.6299,0.00316,0.00088516,0.00088516,0.00088516
60,1411.5,0.78017,0.41906,0.00192,0.87754,0.82677,0.90099,0.68541,0.89845,0.76265,0.00353,0.00088318,0.00088318,0.00088318
61,1434.91,0.81926,0.423,0.00202,0.89197,0.86317,0.91982,0.72503,0.79424,0.59923,0.00316,0.0008812,0.0008812,0.0008812
62,1458.24,0.79621,0.4213,0.00199,0.87986,0.87059,0.92208,0.73825,0.77394,0.63941,0.00314,0.00087922,0.00087922,0.00087922
63,1481.66,0.7823,0.41651,0.00198,0.87997,0.87101,0.90648,0.73271,0.73903,0.64223,0.00297,0.00087724,0.00087724,0.00087724
64,1504.47,0.79631,0.40937,0.00196,0.8525,0.87183,0.91222,0.71759,0.8186,0.76089,0.0033,0.00087526,0.00087526,0.00087526
65,1527.59,0.82303,0.4165,0.00205,0.87797,0.87058,0.92838,0.75733,0.72907,0.6073,0.00294,0.00087328,0.00087328,0.00087328
66,1550.79,0.80398,0.40799,0.002,0.90059,0.87373,0.93999,0.75327,0.75766,0.56171,0.00298,0.0008713,0.0008713,0.0008713
67,1573.92,0.80621,0.39483,0.00196,0.904,0.85614,0.9282,0.73167,0.78543,0.61683,0.00309,0.00086932,0.00086932,0.00086932
68,1597.43,0.78705,0.3974,0.00191,0.8811,0.87096,0.93,0.68646,0.95876,0.66925,0.00367,0.00086734,0.00086734,0.00086734
69,1620.91,0.77166,0.39266,0.00188,0.88181,0.86151,0.91935,0.74163,0.74865,0.66895,0.00303,0.00086536,0.00086536,0.00086536
70,1644.11,0.82109,0.41425,0.00203,0.89138,0.85954,0.92364,0.73905,0.76303,0.64744,0.00305,0.00086338,0.00086338,0.00086338
71,1667.14,0.8049,0.40162,0.00199,0.87373,0.87817,0.91561,0.71167,0.8254,0.64741,0.00325,0.0008614,0.0008614,0.0008614
72,1689.99,0.82864,0.41374,0.00201,0.90024,0.88241,0.9418,0.74261,0.79348,0.5826,0.00316,0.00085942,0.00085942,0.00085942
73,1713.01,0.76532,0.38851,0.00187,0.88454,0.89059,0.93778,0.75477,0.748,0.58757,0.00302,0.00085744,0.00085744,0.00085744
74,1736.25,0.75648,0.39374,0.00183,0.89058,0.86407,0.9179,0.69321,0.90685,0.71633,0.00349,0.00085546,0.00085546,0.00085546
75,1759.68,0.78828,0.39091,0.0019,0.90868,0.8718,0.93318,0.67606,0.99697,0.61973,0.00375,0.00085348,0.00085348,0.00085348
76,1783.01,0.79129,0.41007,0.002,0.90495,0.88795,0.9423,0.76146,0.74641,0.56462,0.00302,0.0008515,0.0008515,0.0008515
77,1806.61,0.78822,0.41009,0.00197,0.89129,0.8734,0.92693,0.70212,0.88676,0.63462,0.00332,0.00084952,0.00084952,0.00084952
78,1829.93,0.7914,0.40567,0.00197,0.88294,0.88115,0.9243,0.70481,0.8905,0.62845,0.00345,0.00084754,0.00084754,0.00084754
79,1853.16,0.76787,0.38506,0.00187,0.87211,0.8977,0.92559,0.72161,0.83044,0.61051,0.0033,0.00084556,0.00084556,0.00084556
80,1876.49,0.7853,0.40977,0.00191,0.87598,0.87939,0.9288,0.75248,0.74479,0.62323,0.00299,0.00084358,0.00084358,0.00084358
81,1899.71,0.7901,0.39473,0.00192,0.90042,0.86819,0.92591,0.72536,0.80992,0.5881,0.00317,0.0008416,0.0008416,0.0008416
82,1922.99,0.77733,0.40118,0.00193,0.88113,0.88897,0.93296,0.70196,0.93028,0.62123,0.00354,0.00083962,0.00083962,0.00083962
83,1946.42,0.75217,0.38714,0.00185,0.89564,0.88045,0.93262,0.76479,0.71068,0.62645,0.00286,0.00083764,0.00083764,0.00083764
84,1969.68,0.76257,0.38637,0.00187,0.87465,0.91869,0.94167,0.76467,0.74076,0.56847,0.00293,0.00083566,0.00083566,0.00083566
85,1992.83,0.79134,0.38016,0.00192,0.87695,0.86317,0.9202,0.71309,0.85021,0.72886,0.00338,0.00083368,0.00083368,0.00083368
86,2016.02,0.77055,0.39815,0.00187,0.89757,0.89778,0.94887,0.77204,0.73513,0.51944,0.00298,0.0008317,0.0008317,0.0008317
87,2039.04,0.76766,0.37605,0.00185,0.88772,0.89403,0.9382,0.68012,0.99204,0.63239,0.00369,0.00082972,0.00082972,0.00082972
88,2062.29,0.7519,0.36792,0.00184,0.88757,0.87628,0.9251,0.69298,0.93543,0.65677,0.00361,0.00082774,0.00082774,0.00082774
89,2085.49,0.76674,0.3768,0.0019,0.90182,0.89328,0.93527,0.75553,0.73711,0.57435,0.00291,0.00082576,0.00082576,0.00082576
90,2108.81,0.78462,0.3928,0.00193,0.91081,0.87796,0.9424,0.77148,0.71329,0.56584,0.00284,0.00082378,0.00082378,0.00082378
91,2132.28,0.75875,0.38846,0.00188,0.89351,0.87284,0.92663,0.71084,0.86787,0.66829,0.00334,0.0008218,0.0008218,0.0008218
92,2156.05,0.75374,0.37539,0.00185,0.88865,0.90253,0.93639,0.7477,0.75285,0.57456,0.003,0.00081982,0.00081982,0.00081982
93,2179.59,0.76159,0.37705,0.00192,0.87944,0.90135,0.9276,0.68474,0.95955,0.66993,0.00365,0.00081784,0.00081784,0.00081784
94,2203.22,0.74963,0.40584,0.00185,0.89776,0.86794,0.9258,0.72808,0.80345,0.61476,0.00314,0.00081586,0.00081586,0.00081586
95,2226.74,0.74884,0.39258,0.00182,0.89494,0.87852,0.93081,0.7427,0.73776,0.61073,0.00294,0.00081388,0.00081388,0.00081388
96,2250.08,0.77782,0.38786,0.00194,0.92227,0.86712,0.93945,0.74415,0.78612,0.58214,0.00309,0.0008119,0.0008119,0.0008119
97,2273.29,0.76596,0.38593,0.00189,0.92778,0.87793,0.94074,0.73573,0.82892,0.58097,0.00323,0.00080992,0.00080992,0.00080992
98,2296.47,0.74177,0.3583,0.00181,0.91355,0.87935,0.93819,0.7606,0.73145,0.58337,0.00291,0.00080794,0.00080794,0.00080794
99,2319.6,0.77166,0.398,0.00193,0.90137,0.88915,0.94153,0.75777,0.76695,0.60599,0.00305,0.00080596,0.00080596,0.00080596
100,2343.05,0.75181,0.36665,0.00182,0.88758,0.88993,0.93104,0.72313,0.83528,0.58849,0.00331,0.00080398,0.00080398,0.00080398
101,2366.47,0.75115,0.39958,0.00186,0.89925,0.9021,0.94148,0.75456,0.75634,0.55944,0.00304,0.000802,0.000802,0.000802
102,2389.89,0.74911,0.39531,0.00189,0.88273,0.87771,0.91883,0.70395,0.85003,0.66466,0.00328,0.00080002,0.00080002,0.00080002
103,2413.54,0.75737,0.37155,0.00183,0.8912,0.86919,0.9325,0.73015,0.80378,0.59582,0.00313,0.00079804,0.00079804,0.00079804
104,2436.97,0.72985,0.38238,0.00182,0.89164,0.88802,0.93152,0.75192,0.74788,0.59431,0.00299,0.00079606,0.00079606,0.00079606
105,2460.5,0.7249,0.3803,0.0018,0.90387,0.91434,0.95034,0.7675,0.7373,0.52659,0.00294,0.00079408,0.00079408,0.00079408
106,2483.85,0.73075,0.37985,0.00181,0.89839,0.88248,0.93802,0.72577,0.83395,0.55863,0.0032,0.0007921,0.0007921,0.0007921
107,2507.23,0.77301,0.38366,0.00188,0.91054,0.90062,0.95063,0.77454,0.71812,0.47276,0.00287,0.00079012,0.00079012,0.00079012
108,2530.57,0.75425,0.37466,0.00183,0.90656,0.89976,0.94414,0.74856,0.77181,0.54139,0.00301,0.00078814,0.00078814,0.00078814
109,2554.09,0.71112,0.35967,0.00173,0.8971,0.8839,0.93321,0.71445,0.86821,0.61931,0.00333,0.00078616,0.00078616,0.00078616
110,2577.55,0.7294,0.37483,0.0018,0.89602,0.88971,0.93576,0.75082,0.75654,0.56401,0.00305,0.00078418,0.00078418,0.00078418
111,2600.82,0.72639,0.39024,0.00182,0.87571,0.88339,0.92315,0.73131,0.77598,0.65758,0.00306,0.0007822,0.0007822,0.0007822
112,2624.04,0.73242,0.38121,0.0018,0.89064,0.88342,0.91958,0.70985,0.84154,0.66095,0.0033,0.00078022,0.00078022,0.00078022
113,2647.34,0.73142,0.38138,0.00175,0.89825,0.89184,0.93638,0.74683,0.77301,0.54536,0.00309,0.00077824,0.00077824,0.00077824
114,2670.81,0.71287,0.38232,0.00177,0.90688,0.86673,0.93491,0.72728,0.83207,0.56478,0.0032,0.00077626,0.00077626,0.00077626
115,2694.33,0.74806,0.38729,0.0018,0.90362,0.87716,0.93429,0.75756,0.7341,0.59628,0.00297,0.00077428,0.00077428,0.00077428
116,2718.08,0.72875,0.38247,0.00178,0.89874,0.91221,0.94968,0.77108,0.72302,0.51241,0.0029,0.0007723,0.0007723,0.0007723
117,2741.55,0.71445,0.36136,0.00175,0.89839,0.90126,0.93799,0.75169,0.75534,0.56174,0.00298,0.00077032,0.00077032,0.00077032
118,2764.65,0.69662,0.34931,0.00171,0.89758,0.89591,0.94169,0.76335,0.73373,0.56402,0.00293,0.00076834,0.00076834,0.00076834
119,2787.67,0.72924,0.37291,0.0018,0.85946,0.9005,0.91812,0.75905,0.67844,0.64592,0.00274,0.00076636,0.00076636,0.00076636
120,2810.97,0.71675,0.36143,0.00176,0.88733,0.90233,0.94458,0.76495,0.71171,0.57461,0.0028,0.00076438,0.00076438,0.00076438
121,2834.2,0.71733,0.36277,0.00177,0.89856,0.89418,0.946,0.72278,0.87068,0.59124,0.00331,0.0007624,0.0007624,0.0007624
122,2857.24,0.70329,0.35308,0.00171,0.91212,0.88482,0.94468,0.7609,0.74564,0.54197,0.00292,0.00076042,0.00076042,0.00076042
123,2880.45,0.71024,0.35102,0.0017,0.89593,0.89075,0.94078,0.75242,0.77277,0.57077,0.00307,0.00075844,0.00075844,0.00075844
124,2903.53,0.70685,0.35963,0.00177,0.90294,0.88145,0.92711,0.72308,0.84067,0.63035,0.00332,0.00075646,0.00075646,0.00075646
125,2926.74,0.6986,0.35876,0.00169,0.9048,0.87027,0.93121,0.75288,0.72556,0.61819,0.00291,0.00075448,0.00075448,0.00075448
126,2950.01,0.69329,0.35733,0.00171,0.89997,0.86792,0.92108,0.70064,0.87145,0.67427,0.00338,0.0007525,0.0007525,0.0007525
127,2973.18,0.69473,0.35093,0.0017,0.89887,0.9152,0.94955,0.73371,0.85297,0.54874,0.0033,0.00075052,0.00075052,0.00075052
128,2996.31,0.69875,0.35991,0.0017,0.91738,0.89193,0.94283,0.705,0.90978,0.58207,0.00345,0.00074854,0.00074854,0.00074854
129,3019.53,0.72965,0.37516,0.00177,0.90288,0.88218,0.93869,0.77205,0.70957,0.55853,0.00288,0.00074656,0.00074656,0.00074656
130,3043.12,0.68909,0.35041,0.00165,0.87766,0.90779,0.93499,0.74771,0.76903,0.63155,0.00308,0.00074458,0.00074458,0.00074458
131,3066.55,0.699,0.35965,0.00171,0.89097,0.88662,0.92622,0.71115,0.86174,0.68288,0.0033,0.0007426,0.0007426,0.0007426
132,3090.27,0.70355,0.3568,0.00171,0.91638,0.87528,0.93331,0.7564,0.72594,0.58732,0.00289,0.00074062,0.00074062,0.00074062
133,3113.58,0.71751,0.36234,0.00174,0.91575,0.8842,0.93568,0.74052,0.78406,0.59741,0.00305,0.00073864,0.00073864,0.00073864
134,3137.09,0.68801,0.34798,0.00165,0.88677,0.9004,0.93984,0.7257,0.83935,0.58216,0.00325,0.00073666,0.00073666,0.00073666
135,3160.75,0.67536,0.3442,0.0017,0.90635,0.88971,0.93116,0.75787,0.7126,0.61224,0.00284,0.00073468,0.00073468,0.00073468
136,3184.15,0.70884,0.36206,0.00173,0.8973,0.89583,0.94077,0.77163,0.70675,0.57102,0.00284,0.0007327,0.0007327,0.0007327
137,3207.52,0.73068,0.36455,0.00179,0.91118,0.88237,0.937,0.72982,0.80491,0.61654,0.00312,0.00073072,0.00073072,0.00073072
138,3230.97,0.67308,0.34405,0.00166,0.9114,0.89672,0.9469,0.76537,0.74904,0.53923,0.00296,0.00072874,0.00072874,0.00072874
139,3254.15,0.68233,0.34409,0.00162,0.8945,0.89211,0.93717,0.71553,0.85903,0.63916,0.00327,0.00072676,0.00072676,0.00072676
140,3277.49,0.67718,0.35229,0.00164,0.90138,0.90323,0.9422,0.73376,0.82414,0.55773,0.00318,0.00072478,0.00072478,0.00072478
141,3300.91,0.69591,0.33465,0.0017,0.89557,0.88631,0.92489,0.74098,0.76891,0.64856,0.00303,0.0007228,0.0007228,0.0007228
142,3324.28,0.68029,0.3535,0.00167,0.91724,0.89752,0.94125,0.73999,0.80151,0.53522,0.00313,0.00072082,0.00072082,0.00072082
143,3347.71,0.70431,0.36589,0.00172,0.92535,0.90098,0.94584,0.74999,0.78457,0.52159,0.00303,0.00071884,0.00071884,0.00071884
144,3371.22,0.68653,0.34106,0.00166,0.92472,0.90409,0.95263,0.782,0.70155,0.49049,0.00281,0.00071686,0.00071686,0.00071686
145,3394.68,0.68675,0.34799,0.00164,0.89493,0.91473,0.94694,0.75443,0.77436,0.51997,0.003,0.00071488,0.00071488,0.00071488
146,3417.98,0.67601,0.34743,0.00164,0.92367,0.88519,0.94158,0.74956,0.77218,0.54999,0.00305,0.0007129,0.0007129,0.0007129
147,3441.21,0.68723,0.36055,0.0017,0.90472,0.90463,0.94503,0.76981,0.71734,0.52473,0.00285,0.00071092,0.00071092,0.00071092
148,3464.66,0.66491,0.34528,0.00162,0.91806,0.89664,0.94145,0.75839,0.75329,0.54789,0.00295,0.00070894,0.00070894,0.00070894
149,3488.22,0.66607,0.33386,0.00162,0.91738,0.89663,0.94293,0.77397,0.70128,0.53166,0.00278,0.00070696,0.00070696,0.00070696
150,3511.62,0.67159,0.34407,0.00162,0.91731,0.88637,0.93177,0.74518,0.75573,0.59403,0.00295,0.00070498,0.00070498,0.00070498
151,3534.81,0.67537,0.35262,0.00162,0.89228,0.84939,0.90699,0.60995,1.18939,0.78812,0.0044,0.000703,0.000703,0.000703
152,3558.44,0.68376,0.35066,0.00165,0.88908,0.90354,0.93403,0.76138,0.71713,0.60352,0.00288,0.00070102,0.00070102,0.00070102
153,3581.96,0.70134,0.34774,0.00174,0.89686,0.90108,0.94235,0.75692,0.75536,0.58115,0.00299,0.00069904,0.00069904,0.00069904
154,3605.09,0.66225,0.34645,0.00161,0.88782,0.89138,0.93601,0.71927,0.83931,0.62304,0.00323,0.00069706,0.00069706,0.00069706
155,3628.12,0.67266,0.35128,0.00165,0.89127,0.88291,0.93343,0.76869,0.67523,0.59303,0.00273,0.00069508,0.00069508,0.00069508
156,3651.64,0.6696,0.33374,0.00163,0.9109,0.88567,0.93874,0.74237,0.77211,0.58801,0.00303,0.0006931,0.0006931,0.0006931
157,3675.25,0.6733,0.34082,0.00165,0.89645,0.89436,0.93121,0.73912,0.76434,0.63292,0.00298,0.00069112,0.00069112,0.00069112
158,3699.04,0.66767,0.34402,0.00161,0.8968,0.89999,0.9441,0.71517,0.88053,0.60736,0.00336,0.00068914,0.00068914,0.00068914
159,3722.61,0.64103,0.34246,0.00159,0.88793,0.89802,0.94135,0.76417,0.7222,0.59833,0.0029,0.00068716,0.00068716,0.00068716
160,3746.23,0.65317,0.33676,0.00159,0.89184,0.89292,0.91657,0.70771,0.83359,0.65032,0.00319,0.00068518,0.00068518,0.00068518
161,3769.67,0.67945,0.35665,0.00169,0.88739,0.91179,0.9343,0.75719,0.72266,0.59953,0.00285,0.0006832,0.0006832,0.0006832
162,3792.99,0.64458,0.32412,0.00153,0.89411,0.88808,0.93734,0.77436,0.68456,0.63029,0.00275,0.00068122,0.00068122,0.00068122
163,3816.07,0.64767,0.34121,0.00159,0.91513,0.90155,0.95024,0.75125,0.78209,0.53085,0.00306,0.00067924,0.00067924,0.00067924
164,3839.21,0.65423,0.34253,0.00162,0.90659,0.90035,0.92965,0.74235,0.77075,0.55904,0.00304,0.00067726,0.00067726,0.00067726
165,3862.35,0.64326,0.34224,0.00156,0.911,0.88369,0.92222,0.74216,0.74005,0.61913,0.00293,0.00067528,0.00067528,0.00067528
166,3885.79,0.64894,0.35095,0.00157,0.90737,0.87298,0.92332,0.7188,0.81788,0.63431,0.00318,0.0006733,0.0006733,0.0006733
167,3909.08,0.64106,0.34357,0.00156,0.89481,0.88505,0.92968,0.75921,0.70771,0.63397,0.00283,0.00067132,0.00067132,0.00067132
168,3932.34,0.63787,0.33876,0.00156,0.90406,0.89639,0.9352,0.73903,0.79325,0.61518,0.00309,0.00066934,0.00066934,0.00066934
169,3955.98,0.63594,0.31802,0.00154,0.91449,0.9071,0.94709,0.77016,0.71385,0.51489,0.00284,0.00066736,0.00066736,0.00066736
170,3978.91,0.65402,0.34464,0.00156,0.92648,0.88932,0.94133,0.78116,0.67978,0.5244,0.00272,0.00066538,0.00066538,0.00066538
171,4001.71,0.63414,0.33571,0.00154,0.92006,0.87949,0.93556,0.74589,0.77474,0.58965,0.00301,0.0006634,0.0006634,0.0006634
172,4024.76,0.64969,0.32891,0.00157,0.90818,0.89736,0.94413,0.75522,0.77409,0.54479,0.00304,0.00066142,0.00066142,0.00066142
173,4047.76,0.66266,0.35149,0.00164,0.90771,0.89799,0.93996,0.77346,0.69708,0.59429,0.00277,0.00065944,0.00065944,0.00065944
174,4071.16,0.64186,0.32861,0.00156,0.90853,0.89782,0.94325,0.78189,0.67883,0.57738,0.0027,0.00065746,0.00065746,0.00065746
175,4094.51,0.64182,0.32942,0.00159,0.90548,0.89233,0.93788,0.74869,0.76445,0.59247,0.00301,0.00065548,0.00065548,0.00065548
176,4118,0.6268,0.33523,0.0015,0.91237,0.89516,0.9376,0.75203,0.76436,0.59778,0.00301,0.0006535,0.0006535,0.0006535
177,4141.34,0.6468,0.33289,0.00156,0.90794,0.89217,0.93227,0.75556,0.74229,0.59522,0.00297,0.00065152,0.00065152,0.00065152
178,4164.62,0.63336,0.32634,0.00156,0.91488,0.89214,0.93285,0.76648,0.70954,0.58148,0.00286,0.00064954,0.00064954,0.00064954
179,4187.68,0.62868,0.31636,0.00155,0.9086,0.90155,0.94962,0.77319,0.7346,0.52675,0.00295,0.00064756,0.00064756,0.00064756
180,4210.87,0.63714,0.31192,0.00154,0.9125,0.89312,0.94199,0.71879,0.87747,0.58867,0.00341,0.00064558,0.00064558,0.00064558
181,4234.24,0.62527,0.32701,0.00157,0.92064,0.89945,0.94177,0.77098,0.71828,0.54217,0.00289,0.0006436,0.0006436,0.0006436
182,4257.37,0.63534,0.33421,0.00153,0.92084,0.88791,0.93634,0.76836,0.70511,0.56856,0.0028,0.00064162,0.00064162,0.00064162
183,4280.75,0.63051,0.32347,0.00151,0.92374,0.89244,0.93995,0.76183,0.72633,0.55481,0.00291,0.00063964,0.00063964,0.00063964
184,4304.3,0.63967,0.33616,0.00159,0.92294,0.87662,0.9386,0.76284,0.74055,0.56827,0.00292,0.00063766,0.00063766,0.00063766
