epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
17,430.131,0.99925,0.44309,0.00358,0.86653,0.88057,0.91477,0.52799,1.62552,0.75653,0.00642,0.000968384,0.000968384,0.000968384
18,454.589,0.9069,0.42132,0.00326,0.96065,0.9181,0.97843,0.80747,0.67708,0.26491,0.00251,0.000966408,0.000966408,0.000966408
19,479.12,0.96175,0.42516,0.00342,0.94742,0.93214,0.97582,0.69877,1.14941,0.33513,0.00441,0.000964432,0.000964432,0.000964432
20,503.514,0.95325,0.40976,0.00332,0.94738,0.91421,0.9661,0.59504,1.40353,0.41266,0.00495,0.000962456,0.000962456,0.000962456
21,527.924,0.91322,0.41015,0.00326,0.88949,0.91573,0.96358,0.79459,0.72663,0.39461,0.00274,0.00096048,0.00096048,0.00096048
22,552.35,0.92527,0.40286,0.0033,0.9641,0.92867,0.97875,0.77997,0.78316,0.26093,0.0029,0.000958504,0.000958504,0.000958504
23,576.654,0.96337,0.41865,0.00341,0.91382,0.89649,0.94199,0.63124,1.23162,0.50662,0.00439,0.000956528,0.000956528,0.000956528
24,600.93,0.97908,0.39829,0.00355,0.9453,0.92164,0.97015,0.80577,0.68676,0.27479,0.00259,0.000954552,0.000954552,0.000954552
25,625.424,0.88433,0.38319,0.0031,0.94009,0.93093,0.97839,0.78268,0.79656,0.29313,0.00302,0.000952576,0.000952576,0.000952576
26,649.871,0.89952,0.37531,0.00323,0.92878,0.92242,0.9623,0.61902,1.26557,0.4006,0.00444,0.0009506,0.0009506,0.0009506
27,674.295,0.91324,0.38059,0.00328,0.94369,0.93628,0.97814,0.76004,0.82358,0.26323,0.00305,0.000948623,0.000948623,0.000948623
28,698.669,0.8926,0.36389,0.00317,0.96043,0.91829,0.97589,0.68876,1.13215,0.32771,0.00437,0.000946647,0.000946647,0.000946647
29,723.051,0.91887,0.37377,0.00332,0.95849,0.91444,0.96689,0.6505,1.16742,0.38528,0.00413,0.000944671,0.000944671,0.000944671
30,747.519,0.88969,0.38451,0.00315,0.95704,0.92748,0.98111,0.81,0.71399,0.23563,0.0027,0.000942695,0.000942695,0.000942695
31,772.056,0.91076,0.3738,0.00322,0.93157,0.92798,0.97238,0.78975,0.72794,0.29114,0.00264,0.000940719,0.000940719,0.000940719
32,796.385,0.86958,0.37615,0.00308,0.97512,0.92419,0.97944,0.82528,0.63057,0.24626,0.00237,0.000938743,0.000938743,0.000938743
33,820.967,0.86959,0.37751,0.00308,0.94294,0.9387,0.97568,0.80664,0.68056,0.25538,0.00255,0.000936767,0.000936767,0.000936767
34,845.542,0.87486,0.38847,0.0031,0.94843,0.92796,0.98238,0.79653,0.72597,0.25887,0.00269,0.000934791,0.000934791,0.000934791
35,870.058,0.88292,0.38439,0.00316,0.93755,0.93611,0.97129,0.78781,0.72996,0.30107,0.00268,0.000932815,0.000932815,0.000932815
36,894.431,0.86902,0.38719,0.00309,0.9427,0.92723,0.96994,0.77161,0.80268,0.29038,0.00306,0.000930839,0.000930839,0.000930839
37,918.792,0.84265,0.37189,0.00297,0.96851,0.93234,0.98134,0.80996,0.67257,0.23464,0.0025,0.000928863,0.000928863,0.000928863
38,943.227,0.85493,0.36534,0.00301,0.93603,0.88597,0.96063,0.49765,1.89642,0.50834,0.00768,0.000926887,0.000926887,0.000926887
39,967.513,0.84625,0.35366,0.00302,0.95727,0.95044,0.9826,0.82065,0.66891,0.22442,0.00251,0.000924911,0.000924911,0.000924911
40,991.911,0.86009,0.3725,0.00301,0.95574,0.94217,0.98148,0.7816,0.80664,0.25728,0.00309,0.000922935,0.000922935,0.000922935
41,1016.21,0.87176,0.36173,0.00306,0.95236,0.9399,0.97807,0.80451,0.7096,0.23681,0.00264,0.000920959,0.000920959,0.000920959
42,1040.56,0.82931,0.35107,0.00289,0.96364,0.93655,0.98043,0.80174,0.72018,0.25973,0.00273,0.000918983,0.000918983,0.000918983
43,1064.9,0.84655,0.36342,0.00296,0.91681,0.92771,0.96919,0.81804,0.63397,0.35957,0.00241,0.000917007,0.000917007,0.000917007
44,1089.23,0.85328,0.35816,0.00301,0.95492,0.94559,0.98038,0.8155,0.66422,0.22505,0.00247,0.000915031,0.000915031,0.000915031
45,1113.47,0.84235,0.35759,0.00298,0.95289,0.9332,0.97846,0.8121,0.69144,0.2523,0.00264,0.000913055,0.000913055,0.000913055
46,1137.83,0.86454,0.36194,0.00302,0.9416,0.92163,0.95272,0.64387,1.2218,0.42572,0.00433,0.000911079,0.000911079,0.000911079
47,1162.08,0.8602,0.36213,0.00299,0.96544,0.94258,0.9785,0.74814,0.95531,0.28448,0.00361,0.000909103,0.000909103,0.000909103
48,1186.47,0.81098,0.35542,0.00291,0.93171,0.94471,0.97324,0.82169,0.62814,0.25945,0.00237,0.000907127,0.000907127,0.000907127
49,1210.85,0.84111,0.36109,0.00295,0.97264,0.93298,0.97952,0.81416,0.667,0.26391,0.00247,0.000905151,0.000905151,0.000905151
50,1235.26,0.82488,0.35243,0.0029,0.95931,0.93723,0.97727,0.82471,0.61717,0.23766,0.00237,0.000903175,0.000903175,0.000903175
51,1259.67,0.82817,0.35335,0.00285,0.96625,0.92805,0.97775,0.81285,0.66554,0.26534,0.00251,0.000901199,0.000901199,0.000901199
52,1283.98,0.82788,0.35165,0.00295,0.9653,0.94552,0.97871,0.72525,0.98235,0.29455,0.00349,0.000899223,0.000899223,0.000899223
53,1308.36,0.81112,0.35109,0.00285,0.94821,0.95389,0.98544,0.8245,0.65229,0.22498,0.00246,0.000897247,0.000897247,0.000897247
54,1332.78,0.78299,0.33792,0.00277,0.96556,0.92942,0.98173,0.83149,0.60433,0.22695,0.0023,0.000895271,0.000895271,0.000895271
55,1357.36,0.79984,0.33998,0.00277,0.95369,0.94841,0.97934,0.81543,0.66277,0.22954,0.0025,0.000893295,0.000893295,0.000893295
56,1381.72,0.86277,0.34858,0.00297,0.92167,0.9251,0.95853,0.74221,0.90688,0.37419,0.00339,0.000891319,0.000891319,0.000891319
57,1406.04,0.80058,0.3382,0.00279,0.96995,0.93109,0.98299,0.82716,0.6241,0.22873,0.00232,0.000889343,0.000889343,0.000889343
58,1430.36,0.79486,0.34491,0.00282,0.92373,0.92632,0.9629,0.80344,0.66173,0.36891,0.00243,0.000887367,0.000887367,0.000887367
59,1454.69,0.80482,0.35298,0.0028,0.95956,0.9358,0.97745,0.80733,0.68505,0.23984,0.0026,0.000885391,0.000885391,0.000885391
60,1479.23,0.83059,0.34006,0.0029,0.93363,0.92264,0.96572,0.81469,0.62685,0.28697,0.00239,0.000883415,0.000883415,0.000883415
61,1503.65,0.79355,0.33362,0.00278,0.96081,0.93435,0.9813,0.83499,0.59659,0.22074,0.00226,0.000881439,0.000881439,0.000881439
62,1528.22,0.77183,0.32399,0.0027,0.9584,0.94204,0.97997,0.77411,0.80531,0.26033,0.00286,0.000879463,0.000879463,0.000879463
63,1552.49,0.76574,0.32828,0.0027,0.96174,0.94629,0.97939,0.83705,0.59298,0.21511,0.00223,0.000877487,0.000877487,0.000877487
64,1577.12,0.7787,0.32362,0.00272,0.9565,0.93347,0.97806,0.77656,0.79066,0.28343,0.00284,0.000875511,0.000875511,0.000875511
65,1601.44,0.79103,0.3292,0.00279,0.93938,0.94455,0.97298,0.83215,0.58304,0.26488,0.0022,0.000873535,0.000873535,0.000873535
66,1625.89,0.76885,0.32726,0.00268,0.97281,0.93601,0.98056,0.82806,0.6212,0.23843,0.00229,0.000871559,0.000871559,0.000871559
67,1650.31,0.77736,0.33772,0.00274,0.94614,0.94201,0.97177,0.81785,0.62244,0.25053,0.00231,0.000869583,0.000869583,0.000869583
68,1674.75,0.76219,0.3258,0.00266,0.96115,0.91874,0.97296,0.81715,0.6535,0.27098,0.00248,0.000867607,0.000867607,0.000867607
69,1699.09,0.77146,0.3415,0.00272,0.95397,0.91169,0.9649,0.82026,0.6088,0.2776,0.00228,0.000865631,0.000865631,0.000865631
70,1723.53,0.75266,0.3245,0.00263,0.96044,0.93488,0.97473,0.82834,0.60473,0.22404,0.00231,0.000863655,0.000863655,0.000863655
71,1747.77,0.76551,0.31841,0.00268,0.93235,0.94887,0.97356,0.76627,0.84937,0.29222,0.00319,0.000861679,0.000861679,0.000861679
72,1772.13,0.76801,0.33298,0.0027,0.95224,0.93151,0.96551,0.79845,0.67028,0.25729,0.00246,0.000859703,0.000859703,0.000859703
73,1796.62,0.76539,0.31954,0.00268,0.95792,0.92446,0.97575,0.82899,0.60377,0.23161,0.00232,0.000857727,0.000857727,0.000857727
74,1820.94,0.77057,0.34171,0.0027,0.9707,0.95319,0.98198,0.81014,0.68707,0.2225,0.0025,0.000855751,0.000855751,0.000855751
75,1845.33,0.74275,0.33079,0.00258,0.93887,0.9627,0.97511,0.77134,0.81539,0.2562,0.00291,0.000853775,0.000853775,0.000853775
76,1869.62,0.75534,0.3169,0.00263,0.96158,0.93375,0.97894,0.8036,0.69424,0.24615,0.00254,0.000851799,0.000851799,0.000851799
77,1893.71,0.74998,0.32395,0.00265,0.95398,0.92489,0.97338,0.83438,0.57617,0.26916,0.00221,0.000849822,0.000849822,0.000849822
78,1917.86,0.76407,0.3173,0.00267,0.94629,0.95049,0.97533,0.79862,0.69788,0.25421,0.00255,0.000847846,0.000847846,0.000847846
79,1942.17,0.72134,0.30436,0.00253,0.94921,0.93856,0.98078,0.84406,0.55783,0.21881,0.00212,0.00084587,0.00084587,0.00084587
80,1966.63,0.74337,0.32254,0.00258,0.95771,0.94366,0.98081,0.83272,0.59507,0.23385,0.00225,0.000843894,0.000843894,0.000843894
81,1990.94,0.75686,0.32058,0.00264,0.9522,0.93426,0.97478,0.77904,0.77011,0.28503,0.0029,0.000841918,0.000841918,0.000841918
82,2015.35,0.75412,0.32342,0.00261,0.9816,0.94124,0.98173,0.82281,0.61621,0.21784,0.0023,0.000839942,0.000839942,0.000839942
83,2039.72,0.74084,0.31517,0.00258,0.94287,0.94108,0.96995,0.81914,0.61825,0.2697,0.00234,0.000837966,0.000837966,0.000837966
84,2064.07,0.75074,0.32172,0.00266,0.95372,0.94421,0.97491,0.83481,0.56736,0.2227,0.00218,0.00083599,0.00083599,0.00083599
85,2088.4,0.76296,0.31129,0.00266,0.93582,0.94917,0.96496,0.82122,0.60282,0.2465,0.00227,0.000834014,0.000834014,0.000834014
86,2112.89,0.74669,0.31499,0.00263,0.96518,0.93,0.98,0.82539,0.63231,0.22723,0.00239,0.000832038,0.000832038,0.000832038
87,2137.34,0.735,0.32194,0.00257,0.97651,0.94572,0.98228,0.79058,0.75089,0.22679,0.0027,0.000830062,0.000830062,0.000830062
88,2161.73,0.70353,0.30243,0.00249,0.9675,0.93878,0.97686,0.80934,0.66654,0.24164,0.00245,0.000828086,0.000828086,0.000828086
89,2186.21,0.74652,0.31373,0.00258,0.96005,0.94225,0.97519,0.83568,0.58537,0.25134,0.00223,0.00082611,0.00082611,0.00082611
90,2210.56,0.74488,0.30399,0.00257,0.95267,0.92868,0.96769,0.83085,0.56828,0.24669,0.00215,0.000824134,0.000824134,0.000824134
91,2234.99,0.73281,0.30476,0.00253,0.9495,0.92277,0.96969,0.80293,0.68782,0.27754,0.00262,0.000822158,0.000822158,0.000822158
92,2259.33,0.7136,0.29692,0.00246,0.96167,0.93453,0.97486,0.79989,0.69574,0.24402,0.00258,0.000820182,0.000820182,0.000820182
93,2283.68,0.72444,0.30388,0.00252,0.96287,0.95179,0.97731,0.82343,0.61819,0.21658,0.0023,0.000818206,0.000818206,0.000818206
94,2308.01,0.7068,0.30697,0.00249,0.94452,0.93495,0.96287,0.79916,0.65415,0.25998,0.00242,0.00081623,0.00081623,0.00081623
95,2332.34,0.70711,0.29912,0.00244,0.95638,0.9339,0.97091,0.80993,0.6742,0.25929,0.00257,0.000814254,0.000814254,0.000814254
96,2356.59,0.73194,0.29888,0.00256,0.92228,0.95387,0.96823,0.82128,0.60041,0.26926,0.00225,0.000812278,0.000812278,0.000812278
97,2380.85,0.70724,0.30537,0.00248,0.95762,0.95259,0.98155,0.82374,0.63901,0.20787,0.00245,0.000810302,0.000810302,0.000810302
98,2405.13,0.72871,0.30143,0.00257,0.93662,0.92167,0.95591,0.82027,0.58371,0.29765,0.00222,0.000808326,0.000808326,0.000808326
99,2429.55,0.7265,0.31345,0.00251,0.93752,0.94091,0.97148,0.83089,0.58795,0.24593,0.00223,0.00080635,0.00080635,0.00080635
100,2453.9,0.72735,0.29762,0.00253,0.93601,0.94701,0.96579,0.81484,0.62246,0.25204,0.00237,0.000804374,0.000804374,0.000804374
101,2478.2,0.70406,0.29687,0.00243,0.96518,0.94883,0.97786,0.84331,0.56478,0.20182,0.00215,0.000802398,0.000802398,0.000802398
102,2502.52,0.71531,0.32109,0.00248,0.96609,0.94974,0.98088,0.83235,0.59873,0.22776,0.00223,0.000800422,0.000800422,0.000800422
103,2526.82,0.69929,0.30597,0.00247,0.95617,0.94856,0.9803,0.83032,0.60457,0.21283,0.00225,0.000798446,0.000798446,0.000798446
104,2551.17,0.71753,0.30264,0.00252,0.96023,0.9292,0.96438,0.83039,0.56831,0.26408,0.00217,0.00079647,0.00079647,0.00079647
105,2575.59,0.73781,0.29468,0.00254,0.95408,0.93614,0.96692,0.80777,0.64031,0.24229,0.00238,0.000794494,0.000794494,0.000794494
106,2600.08,0.69642,0.29172,0.0024,0.96262,0.93759,0.97012,0.83506,0.55896,0.23369,0.0021,0.000792518,0.000792518,0.000792518
107,2624.36,0.70565,0.31609,0.00246,0.96847,0.9339,0.97402,0.79633,0.70852,0.26293,0.00254,0.000790542,0.000790542,0.000790542
108,2648.66,0.7124,0.29382,0.00249,0.95201,0.9374,0.97856,0.84068,0.57457,0.24405,0.00219,0.000788566,0.000788566,0.000788566
109,2672.94,0.67764,0.2948,0.00232,0.93897,0.93794,0.96431,0.83101,0.56593,0.25079,0.00215,0.00078659,0.00078659,0.00078659
110,2697.34,0.69381,0.29605,0.00239,0.96444,0.95404,0.98166,0.84898,0.55642,0.19371,0.0021,0.000784614,0.000784614,0.000784614
111,2721.83,0.69363,0.30558,0.0024,0.95568,0.94094,0.97652,0.83803,0.56023,0.23124,0.00215,0.000782638,0.000782638,0.000782638
112,2746.34,0.71362,0.29151,0.00246,0.96916,0.94951,0.97954,0.83956,0.59149,0.19311,0.00225,0.000780662,0.000780662,0.000780662
113,2770.69,0.66402,0.29579,0.00227,0.96044,0.94452,0.97832,0.8382,0.58755,0.21941,0.00223,0.000778686,0.000778686,0.000778686
114,2795.02,0.70603,0.30165,0.00245,0.9436,0.95438,0.97739,0.8434,0.54915,0.23278,0.00209,0.00077671,0.00077671,0.00077671
115,2819.36,0.68453,0.29561,0.00238,0.96555,0.94069,0.98128,0.83638,0.59357,0.23312,0.00224,0.000774734,0.000774734,0.000774734
116,2843.93,0.65637,0.28593,0.00228,0.95903,0.93672,0.97373,0.80833,0.65326,0.25032,0.00242,0.000772758,0.000772758,0.000772758
117,2868.23,0.66584,0.28579,0.0023,0.96809,0.92718,0.98014,0.83795,0.57959,0.21703,0.00218,0.000770782,0.000770782,0.000770782
118,2892.67,0.67196,0.28186,0.00232,0.94239,0.95268,0.9719,0.8287,0.60504,0.23538,0.00229,0.000768806,0.000768806,0.000768806
119,2917.07,0.71439,0.29966,0.00246,0.95951,0.95708,0.97804,0.83658,0.58824,0.20982,0.0022,0.00076683,0.00076683,0.00076683
120,2941.38,0.71303,0.28928,0.00246,0.9567,0.95745,0.97704,0.78952,0.71789,0.2374,0.0026,0.000764854,0.000764854,0.000764854
121,2966.12,0.67347,0.29159,0.00235,0.96029,0.92785,0.97131,0.8369,0.56546,0.23774,0.00215,0.000762878,0.000762878,0.000762878
122,2990.51,0.65348,0.28565,0.00225,0.96657,0.96121,0.98234,0.84049,0.57482,0.18589,0.00219,0.000760902,0.000760902,0.000760902
123,3014.84,0.65632,0.29596,0.00223,0.95848,0.95067,0.97411,0.81953,0.62374,0.22788,0.0023,0.000758926,0.000758926,0.000758926
124,3039.2,0.66086,0.28609,0.00228,0.95477,0.94742,0.97524,0.82076,0.62353,0.23384,0.00231,0.00075695,0.00075695,0.00075695
125,3063.58,0.71407,0.30407,0.00247,0.9621,0.94469,0.97343,0.82715,0.61194,0.24562,0.00232,0.000754974,0.000754974,0.000754974
126,3088.02,0.7134,0.2966,0.00246,0.95233,0.94247,0.96842,0.82754,0.57872,0.24141,0.00218,0.000752997,0.000752997,0.000752997
127,3112.26,0.64425,0.27297,0.00223,0.9626,0.94163,0.98296,0.82316,0.62414,0.21954,0.0023,0.000751021,0.000751021,0.000751021
128,3136.72,0.67115,0.30276,0.00231,0.96719,0.94509,0.98083,0.83837,0.56614,0.21068,0.00217,0.000749045,0.000749045,0.000749045
129,3161.13,0.65142,0.28552,0.00224,0.96399,0.95302,0.97633,0.82091,0.61083,0.20474,0.00228,0.000747069,0.000747069,0.000747069
130,3185.59,0.66285,0.29228,0.00228,0.9626,0.9522,0.98231,0.82501,0.62103,0.21385,0.00231,0.000745093,0.000745093,0.000745093
131,3210.16,0.65094,0.27935,0.00226,0.94769,0.95076,0.96446,0.80686,0.64414,0.24641,0.00238,0.000743117,0.000743117,0.000743117
132,3234.51,0.67639,0.30132,0.00231,0.94937,0.94159,0.97641,0.82916,0.58832,0.226,0.00221,0.000741141,0.000741141,0.000741141
133,3259.03,0.70034,0.30845,0.00243,0.97184,0.95352,0.9806,0.81687,0.62831,0.20722,0.00232,0.000739165,0.000739165,0.000739165
134,3283.6,0.68316,0.29441,0.00233,0.94768,0.93549,0.96634,0.81725,0.6225,0.24404,0.00231,0.000737189,0.000737189,0.000737189
135,3307.81,0.63208,0.2829,0.00219,0.95066,0.93648,0.96546,0.83463,0.55857,0.2466,0.00213,0.000735213,0.000735213,0.000735213
136,3332.15,0.63907,0.27491,0.00219,0.95168,0.93108,0.96057,0.82015,0.58571,0.24632,0.00221,0.000733237,0.000733237,0.000733237
137,3356.6,0.67477,0.28754,0.00235,0.95945,0.94187,0.97665,0.84452,0.55476,0.23777,0.00212,0.000731261,0.000731261,0.000731261
138,3381.15,0.62881,0.28377,0.00213,0.9506,0.93983,0.9772,0.83879,0.5759,0.23396,0.00219,0.000729285,0.000729285,0.000729285
139,3405.46,0.65487,0.28105,0.00226,0.94687,0.94514,0.97755,0.83446,0.58292,0.2354,0.00218,0.000727309,0.000727309,0.000727309
140,3429.89,0.62056,0.2725,0.0021,0.94573,0.94822,0.97833,0.83939,0.56463,0.22644,0.00213,0.000725333,0.000725333,0.000725333
141,3454.25,0.6288,0.28221,0.00218,0.96807,0.93886,0.97516,0.84374,0.55822,0.22621,0.00214,0.000723357,0.000723357,0.000723357
142,3478.62,0.64233,0.28188,0.00221,0.97097,0.94541,0.98192,0.8192,0.65427,0.21679,0.00241,0.000721381,0.000721381,0.000721381
143,3503.05,0.6319,0.27338,0.00216,0.96042,0.94859,0.98236,0.82499,0.61829,0.21655,0.00228,0.000719405,0.000719405,0.000719405
144,3527.46,0.6242,0.28085,0.00209,0.96931,0.94568,0.97461,0.82726,0.59266,0.21002,0.0022,0.000717429,0.000717429,0.000717429
145,3551.84,0.63225,0.28255,0.00217,0.96242,0.95864,0.97869,0.8412,0.55902,0.19763,0.00213,0.000715453,0.000715453,0.000715453
146,3576.15,0.61651,0.26709,0.00213,0.98284,0.94649,0.97854,0.8172,0.63408,0.2057,0.00234,0.000713477,0.000713477,0.000713477
147,3600.48,0.61615,0.27114,0.00212,0.9508,0.94305,0.97124,0.83234,0.55776,0.23377,0.00212,0.000711501,0.000711501,0.000711501
148,3625.01,0.62344,0.26948,0.00212,0.96075,0.94259,0.97098,0.83172,0.57691,0.21315,0.00221,0.000709525,0.000709525,0.000709525
149,3649.27,0.63445,0.26788,0.00217,0.96211,0.94316,0.97138,0.82026,0.60724,0.22079,0.00225,0.000707549,0.000707549,0.000707549
150,3673.75,0.63233,0.2718,0.00214,0.95362,0.94537,0.9733,0.80715,0.65394,0.24878,0.0024,0.000705573,0.000705573,0.000705573
151,3698.11,0.64236,0.28867,0.00219,0.97061,0.94034,0.97985,0.83611,0.57748,0.21892,0.00217,0.000703597,0.000703597,0.000703597
152,3722.61,0.61859,0.26467,0.00214,0.9825,0.94682,0.98225,0.84057,0.56846,0.1935,0.00214,0.000701621,0.000701621,0.000701621
153,3747.17,0.61989,0.26538,0.00209,0.95968,0.94514,0.97698,0.83702,0.55899,0.23655,0.0021,0.000699645,0.000699645,0.000699645
154,3771.6,0.61749,0.27399,0.00216,0.95768,0.93937,0.96481,0.80738,0.63968,0.27004,0.00236,0.000697669,0.000697669,0.000697669
155,3795.95,0.6004,0.25933,0.00205,0.97477,0.94878,0.9732,0.831,0.5686,0.21065,0.00214,0.000695693,0.000695693,0.000695693
156,3820.2,0.62143,0.26458,0.0021,0.97129,0.93801,0.9748,0.82804,0.59492,0.21778,0.00227,0.000693717,0.000693717,0.000693717
157,3844.6,0.63511,0.28704,0.00217,0.95364,0.93963,0.96904,0.83185,0.56368,0.23609,0.00212,0.000691741,0.000691741,0.000691741
158,3869.04,0.59837,0.26509,0.00205,0.95365,0.94922,0.97257,0.83063,0.57556,0.23269,0.00214,0.000689765,0.000689765,0.000689765
159,3893.38,0.61039,0.27008,0.00208,0.9578,0.95329,0.97213,0.84064,0.53595,0.22251,0.00203,0.000687789,0.000687789,0.000687789
160,3917.81,0.59839,0.26024,0.00204,0.97088,0.95285,0.98156,0.8428,0.55663,0.18446,0.00212,0.000685813,0.000685813,0.000685813
161,3942.25,0.5778,0.25929,0.00197,0.96229,0.94115,0.97678,0.82802,0.60564,0.2346,0.00224,0.000683837,0.000683837,0.000683837
162,3966.72,0.615,0.2786,0.00215,0.96976,0.95417,0.97612,0.81029,0.64573,0.2198,0.00235,0.000681861,0.000681861,0.000681861
163,3991.16,0.61799,0.27749,0.00211,0.96606,0.93726,0.97542,0.84096,0.56322,0.22714,0.00212,0.000679885,0.000679885,0.000679885
164,4015.51,0.60067,0.27975,0.00206,0.95852,0.94872,0.98018,0.8394,0.5655,0.21643,0.00213,0.000677909,0.000677909,0.000677909
165,4040.06,0.60591,0.27966,0.00211,0.96861,0.94323,0.98359,0.8354,0.5802,0.21859,0.00217,0.000675933,0.000675933,0.000675933
166,4064.38,0.58391,0.26214,0.00198,0.9687,0.9508,0.98168,0.84935,0.5456,0.20156,0.00207,0.000673957,0.000673957,0.000673957
167,4088.86,0.59969,0.26573,0.00208,0.96392,0.94614,0.9755,0.81509,0.6443,0.2337,0.00236,0.000671981,0.000671981,0.000671981
168,4113.19,0.6027,0.26611,0.00206,0.96903,0.94741,0.97903,0.84087,0.56691,0.1897,0.00217,0.000670005,0.000670005,0.000670005
169,4137.5,0.62436,0.28032,0.00209,0.95303,0.9449,0.9648,0.81008,0.63247,0.25877,0.00233,0.000668029,0.000668029,0.000668029
170,4161.82,0.59017,0.26147,0.00203,0.97838,0.95297,0.98082,0.8528,0.52792,0.2031,0.00204,0.000666053,0.000666053,0.000666053
171,4186.61,0.58886,0.25178,0.00198,0.96837,0.95204,0.97889,0.83479,0.58858,0.2102,0.00219,0.000664077,0.000664077,0.000664077
172,4211.05,0.58554,0.25457,0.00198,0.96269,0.94893,0.97299,0.83044,0.57525,0.21401,0.00215,0.000662101,0.000662101,0.000662101
173,4235.44,0.60318,0.26433,0.00205,0.92691,0.95111,0.95193,0.82294,0.54729,0.2783,0.0021,0.000660125,0.000660125,0.000660125
174,4259.72,0.60376,0.25966,0.00208,0.97252,0.93693,0.97733,0.82823,0.61311,0.21998,0.00235,0.000658149,0.000658149,0.000658149
175,4284.06,0.60212,0.27807,0.00206,0.9659,0.94588,0.97289,0.84423,0.53812,0.23308,0.00206,0.000656173,0.000656173,0.000656173
176,4308.39,0.59832,0.27481,0.00205,0.9547,0.95121,0.97263,0.82914,0.58151,0.22532,0.00217,0.000654197,0.000654197,0.000654197
177,4332.65,0.62707,0.27457,0.00212,0.96479,0.93571,0.97528,0.83124,0.58464,0.2321,0.00217,0.00065222,0.00065222,0.00065222
178,4357.05,0.58777,0.26476,0.00198,0.97724,0.94363,0.97981,0.83851,0.56838,0.20478,0.00216,0.000650244,0.000650244,0.000650244
179,4381.53,0.59031,0.26874,0.00198,0.96476,0.95706,0.97998,0.82768,0.60514,0.21619,0.00225,0.000648268,0.000648268,0.000648268
180,4405.72,0.5928,0.26702,0.00198,0.97226,0.95809,0.98126,0.81905,0.64703,0.20659,0.00237,0.000646292,0.000646292,0.000646292
181,4430.15,0.55876,0.255,0.00189,0.96701,0.93773,0.97006,0.83788,0.55198,0.23556,0.00209,0.000644316,0.000644316,0.000644316
182,4454.6,0.58386,0.261,0.00199,0.97011,0.94429,0.97363,0.84592,0.52593,0.21044,0.00202,0.00064234,0.00064234,0.00064234
183,4479,0.57503,0.2701,0.00196,0.96762,0.94031,0.96867,0.83026,0.56442,0.25644,0.00214,0.000640364,0.000640364,0.000640364
184,4503.28,0.56677,0.26238,0.00192,0.97125,0.95143,0.98289,0.83272,0.60031,0.21105,0.00221,0.000638388,0.000638388,0.000638388
