epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
21,505.664,0.94765,0.54433,0.00254,0.92723,0.89775,0.94688,0.65485,1.11025,0.56308,0.00326,0.0009604,0.0009604,0.0009604
22,529.203,0.87407,0.5483,0.00246,0.87554,0.90256,0.94575,0.63125,1.19081,0.59899,0.00328,0.00095842,0.00095842,0.00095842
23,552.367,0.88537,0.54011,0.00241,0.86228,0.88091,0.94582,0.70291,0.93499,0.59198,0.00268,0.00095644,0.00095644,0.00095644
24,575.392,0.86349,0.51992,0.00233,0.90608,0.89702,0.94972,0.70294,0.9831,0.55612,0.00277,0.00095446,0.00095446,0.00095446
25,598.449,0.85436,0.51401,0.00231,0.93611,0.88164,0.95015,0.66105,1.11181,0.55904,0.00327,0.00095248,0.00095248,0.00095248
26,621.853,0.86922,0.48432,0.00237,0.88094,0.90829,0.94553,0.68411,1.01437,0.56219,0.00296,0.0009505,0.0009505,0.0009505
27,645.024,0.86405,0.48824,0.00234,0.9509,0.92628,0.96423,0.70661,1.00713,0.47665,0.00284,0.00094852,0.00094852,0.00094852
28,668.311,0.87319,0.48778,0.00238,0.93715,0.90432,0.96211,0.72617,0.89622,0.4756,0.00256,0.00094654,0.00094654,0.00094654
29,691.673,0.9325,0.5054,0.00249,0.92782,0.88479,0.9457,0.69207,0.99967,0.57731,0.00283,0.00094456,0.00094456,0.00094456
30,714.889,0.90156,0.49335,0.00246,0.90284,0.89306,0.94695,0.6201,1.18257,0.58134,0.00349,0.00094258,0.00094258,0.00094258
31,738.114,0.84336,0.46187,0.00228,0.93013,0.90662,0.96456,0.71311,0.95914,0.48867,0.00272,0.0009406,0.0009406,0.0009406
32,761.568,0.87805,0.46412,0.00236,0.92263,0.91585,0.95828,0.69795,1.01111,0.49847,0.00286,0.00093862,0.00093862,0.00093862
33,784.711,0.84532,0.45761,0.00225,0.89998,0.89496,0.94729,0.66711,1.08659,0.57974,0.00317,0.00093664,0.00093664,0.00093664
34,807.957,0.83724,0.49461,0.00229,0.91325,0.89504,0.95389,0.70529,0.95904,0.53621,0.00274,0.00093466,0.00093466,0.00093466
35,831.555,0.8266,0.46562,0.00231,0.94327,0.90956,0.95659,0.70597,0.9712,0.47376,0.00274,0.00093268,0.00093268,0.00093268
36,855.214,0.81864,0.47063,0.00224,0.94034,0.91613,0.9634,0.71535,0.94303,0.47712,0.00272,0.0009307,0.0009307,0.0009307
37,878.636,0.83057,0.48152,0.00226,0.95441,0.89917,0.9583,0.70435,0.97324,0.49854,0.00277,0.00092872,0.00092872,0.00092872
38,901.966,0.82109,0.47454,0.00225,0.9294,0.86461,0.94361,0.6413,1.13407,0.60372,0.00334,0.00092674,0.00092674,0.00092674
39,925.021,0.84902,0.47561,0.00233,0.94096,0.92106,0.96473,0.71359,0.96664,0.47223,0.00273,0.00092476,0.00092476,0.00092476
40,948.062,0.83375,0.4696,0.00226,0.90928,0.88132,0.94074,0.66907,1.07436,0.5718,0.00302,0.00092278,0.00092278,0.00092278
41,971.199,0.86484,0.48276,0.0023,0.91452,0.88813,0.95888,0.68918,1.02599,0.54611,0.00289,0.0009208,0.0009208,0.0009208
42,994.624,0.83203,0.45872,0.00228,0.87487,0.90391,0.94953,0.69089,0.9786,0.55357,0.00283,0.00091882,0.00091882,0.00091882
43,1017.99,0.80973,0.4426,0.00218,0.94768,0.91162,0.96617,0.72937,0.90912,0.46303,0.00257,0.00091684,0.00091684,0.00091684
44,1041.46,0.7974,0.45662,0.00216,0.9258,0.88259,0.95419,0.68789,1.03493,0.54408,0.00291,0.00091486,0.00091486,0.00091486
45,1064.75,0.78637,0.42994,0.0021,0.91281,0.91416,0.95569,0.72192,0.91608,0.49523,0.00262,0.00091288,0.00091288,0.00091288
46,1088.07,0.80523,0.45945,0.00219,0.93688,0.93352,0.9628,0.68969,1.05244,0.48724,0.00294,0.0009109,0.0009109,0.0009109
47,1111.46,0.84154,0.47214,0.00226,0.95092,0.89179,0.96263,0.64859,1.19975,0.51446,0.00334,0.00090892,0.00090892,0.00090892
48,1134.78,0.83533,0.47026,0.00227,0.94258,0.90757,0.95962,0.72995,0.88772,0.48163,0.00254,0.00090694,0.00090694,0.00090694
49,1158.15,0.78969,0.44335,0.0022,0.89042,0.86512,0.92071,0.45939,1.8015,0.73125,0.00558,0.00090496,0.00090496,0.00090496
50,1181.57,0.80716,0.44926,0.00223,0.93913,0.89675,0.95982,0.6604,1.15094,0.53937,0.00321,0.00090298,0.00090298,0.00090298
51,1204.96,0.77881,0.43478,0.00212,0.8995,0.87678,0.95099,0.69226,0.99045,0.59343,0.00287,0.000901,0.000901,0.000901
52,1228.37,0.79872,0.45571,0.00218,0.92212,0.87579,0.96025,0.64836,1.1814,0.5631,0.00326,0.00089902,0.00089902,0.00089902
53,1251.47,0.79676,0.43884,0.00214,0.91487,0.91583,0.95958,0.72283,0.89502,0.47603,0.00255,0.00089704,0.00089704,0.00089704
54,1275.12,0.76205,0.41731,0.00206,0.89889,0.89982,0.9455,0.6907,0.98398,0.55144,0.00279,0.00089506,0.00089506,0.00089506
55,1298.72,0.79016,0.45828,0.00216,0.9228,0.91321,0.96288,0.69216,1.06702,0.51988,0.00299,0.00089308,0.00089308,0.00089308
56,1322.32,0.76582,0.43472,0.00206,0.93972,0.89165,0.95843,0.69051,1.02797,0.52062,0.00289,0.0008911,0.0008911,0.0008911
57,1345.76,0.77661,0.42113,0.00211,0.96151,0.89756,0.96146,0.73405,0.86773,0.46685,0.00247,0.00088912,0.00088912,0.00088912
58,1369.27,0.74516,0.40795,0.00204,0.9173,0.90539,0.95431,0.66816,1.11913,0.56457,0.00311,0.00088714,0.00088714,0.00088714
59,1393,0.77113,0.42014,0.0021,0.93033,0.91632,0.96552,0.72396,0.92144,0.46645,0.00264,0.00088516,0.00088516,0.00088516
60,1416.77,0.76792,0.41044,0.00206,0.95021,0.9089,0.9645,0.73682,0.91598,0.46017,0.00261,0.00088318,0.00088318,0.00088318
61,1440.21,0.78945,0.42473,0.00208,0.91596,0.90497,0.96114,0.73372,0.88444,0.49766,0.00254,0.0008812,0.0008812,0.0008812
62,1463.34,0.74143,0.40548,0.00204,0.94435,0.91155,0.95851,0.72935,0.90446,0.4851,0.00257,0.00087922,0.00087922,0.00087922
63,1486.88,0.73827,0.41777,0.00202,0.92368,0.92338,0.95804,0.71663,0.95338,0.49639,0.00268,0.00087724,0.00087724,0.00087724
64,1510.33,0.76391,0.41403,0.00206,0.92917,0.88311,0.95317,0.69817,0.99394,0.5325,0.00282,0.00087526,0.00087526,0.00087526
65,1533.61,0.7515,0.42014,0.00202,0.94214,0.90342,0.95855,0.69863,1.01668,0.50195,0.00284,0.00087328,0.00087328,0.00087328
66,1557.46,0.75994,0.41677,0.00207,0.92985,0.91348,0.95729,0.74437,0.84729,0.48798,0.00244,0.0008713,0.0008713,0.0008713
67,1581.2,0.74125,0.41059,0.00195,0.90021,0.91806,0.9532,0.71305,0.96688,0.52242,0.00274,0.00086932,0.00086932,0.00086932
68,1604.71,0.7519,0.41727,0.00202,0.89228,0.90505,0.94385,0.70622,0.92403,0.55006,0.00269,0.00086734,0.00086734,0.00086734
69,1628.2,0.73748,0.41042,0.00194,0.9287,0.92146,0.95695,0.74214,0.8444,0.479,0.00246,0.00086536,0.00086536,0.00086536
70,1651.76,0.75669,0.39372,0.00208,0.93272,0.9172,0.95683,0.73588,0.86659,0.48725,0.00249,0.00086338,0.00086338,0.00086338
71,1675.05,0.7418,0.39912,0.002,0.92921,0.92704,0.95977,0.67888,1.1005,0.52405,0.00305,0.0008614,0.0008614,0.0008614
72,1699.03,0.71943,0.4202,0.00195,0.93276,0.91412,0.95961,0.73379,0.88501,0.48577,0.00252,0.00085942,0.00085942,0.00085942
73,1722.88,0.73194,0.40218,0.00194,0.92896,0.91998,0.95709,0.66975,1.13451,0.5305,0.00315,0.00085744,0.00085744,0.00085744
74,1746.14,0.74657,0.40158,0.002,0.96902,0.91457,0.96553,0.73824,0.88689,0.44506,0.00252,0.00085546,0.00085546,0.00085546
75,1769.41,0.7409,0.40919,0.00198,0.94768,0.88354,0.95449,0.70435,0.97648,0.52,0.00274,0.00085348,0.00085348,0.00085348
76,1792.66,0.72656,0.41404,0.00197,0.93197,0.91566,0.95309,0.72286,0.91921,0.51624,0.00263,0.0008515,0.0008515,0.0008515
77,1815.9,0.73381,0.40455,0.002,0.91896,0.9245,0.95913,0.72517,0.93257,0.49419,0.00266,0.00084952,0.00084952,0.00084952
78,1839.53,0.72665,0.41663,0.002,0.9299,0.90835,0.95763,0.71333,0.9625,0.49518,0.00273,0.00084754,0.00084754,0.00084754
79,1862.83,0.73227,0.39944,0.00193,0.89397,0.90587,0.94458,0.69693,0.98023,0.54769,0.00277,0.00084556,0.00084556,0.00084556
80,1886.1,0.75369,0.4096,0.00203,0.92991,0.91179,0.95827,0.68595,1.07592,0.50674,0.00299,0.00084358,0.00084358,0.00084358
81,1910.02,0.73937,0.40161,0.00197,0.91837,0.89147,0.95479,0.74466,0.83564,0.50701,0.00242,0.0008416,0.0008416,0.0008416
82,1933.32,0.721,0.38602,0.00197,0.87626,0.92509,0.94597,0.7248,0.87895,0.5523,0.00257,0.00083962,0.00083962,0.00083962
83,1956.41,0.72022,0.39088,0.00195,0.93012,0.93573,0.95669,0.68073,1.09575,0.51545,0.00307,0.00083764,0.00083764,0.00083764
84,1980.01,0.74673,0.38271,0.00196,0.93335,0.91765,0.96409,0.72744,0.93381,0.46064,0.00264,0.00083566,0.00083566,0.00083566
85,2003.03,0.69441,0.38446,0.00186,0.93679,0.92184,0.95956,0.73567,0.8717,0.45131,0.00254,0.00083368,0.00083368,0.00083368
86,2026.5,0.69776,0.39137,0.00183,0.91316,0.93398,0.9576,0.72201,0.9396,0.49039,0.00266,0.0008317,0.0008317,0.0008317
87,2049.92,0.6862,0.36577,0.00184,0.94955,0.92557,0.96491,0.74813,0.86601,0.42261,0.00247,0.00082972,0.00082972,0.00082972
88,2073.32,0.69587,0.38919,0.00187,0.94493,0.8852,0.95488,0.68746,1.04148,0.5152,0.00293,0.00082774,0.00082774,0.00082774
89,2096.51,0.75082,0.41604,0.00202,0.89311,0.90398,0.94837,0.72478,0.89309,0.54955,0.00256,0.00082576,0.00082576,0.00082576
90,2119.88,0.76885,0.40003,0.00211,0.95131,0.9272,0.96842,0.70675,1.00838,0.44796,0.00282,0.00082378,0.00082378,0.00082378
91,2143.04,0.72351,0.38792,0.00196,0.93825,0.90048,0.95764,0.71989,0.93612,0.48521,0.00264,0.0008218,0.0008218,0.0008218
92,2166.07,0.71192,0.37919,0.00191,0.91774,0.90941,0.96045,0.74196,0.85816,0.47417,0.00245,0.00081982,0.00081982,0.00081982
93,2189.03,0.69771,0.40087,0.00193,0.93032,0.92013,0.96229,0.71767,0.94185,0.4796,0.00272,0.00081784,0.00081784,0.00081784
94,2212.31,0.70335,0.39886,0.0019,0.91527,0.93022,0.96106,0.73586,0.87761,0.46826,0.00253,0.00081586,0.00081586,0.00081586
95,2235.73,0.72437,0.37292,0.00193,0.93552,0.90997,0.96014,0.74299,0.8619,0.46836,0.00246,0.00081388,0.00081388,0.00081388
96,2258.97,0.70488,0.37782,0.00195,0.92113,0.90866,0.95877,0.74251,0.85373,0.47161,0.00248,0.0008119,0.0008119,0.0008119
97,2282.36,0.72331,0.37895,0.0019,0.92336,0.92239,0.96005,0.73055,0.89752,0.45984,0.0026,0.00080992,0.00080992,0.00080992
98,2305.77,0.71426,0.3798,0.00188,0.92118,0.92719,0.96435,0.72612,0.94106,0.45367,0.00266,0.00080794,0.00080794,0.00080794
99,2328.93,0.68552,0.38555,0.00187,0.92718,0.91869,0.95653,0.74035,0.86763,0.48276,0.00248,0.00080596,0.00080596,0.00080596
100,2352.11,0.7232,0.3877,0.00189,0.94894,0.91022,0.96222,0.74156,0.87222,0.45066,0.00252,0.00080398,0.00080398,0.00080398
101,2375.08,0.68945,0.39584,0.0019,0.91053,0.92677,0.95814,0.73362,0.89336,0.47664,0.00261,0.000802,0.000802,0.000802
102,2398.53,0.69652,0.38612,0.00193,0.9422,0.90772,0.95517,0.71757,0.97901,0.51142,0.00278,0.00080002,0.00080002,0.00080002
103,2421.67,0.71841,0.37752,0.00188,0.93496,0.90298,0.95457,0.70878,0.98199,0.52506,0.00277,0.00079804,0.00079804,0.00079804
104,2444.86,0.70277,0.38144,0.0019,0.91261,0.90419,0.95759,0.71594,0.95936,0.51577,0.00271,0.00079606,0.00079606,0.00079606
105,2468.46,0.71897,0.39512,0.00197,0.91952,0.91749,0.95745,0.74058,0.8549,0.47927,0.00248,0.00079408,0.00079408,0.00079408
106,2492,0.68221,0.36026,0.00184,0.92516,0.92532,0.96085,0.74245,0.86874,0.46098,0.00249,0.0007921,0.0007921,0.0007921
107,2515.31,0.71125,0.38133,0.00191,0.92732,0.92782,0.95761,0.62399,1.30923,0.57905,0.00362,0.00079012,0.00079012,0.00079012
108,2538.69,0.71129,0.39115,0.00188,0.91127,0.91189,0.94839,0.73373,0.83225,0.49205,0.00242,0.00078814,0.00078814,0.00078814
109,2561.92,0.67327,0.37283,0.00179,0.8971,0.92991,0.95012,0.74795,0.80716,0.4936,0.00236,0.00078616,0.00078616,0.00078616
110,2585.29,0.67022,0.37442,0.00185,0.89046,0.93099,0.95036,0.74011,0.85646,0.53131,0.00247,0.00078418,0.00078418,0.00078418
111,2608.98,0.67521,0.39193,0.00185,0.90247,0.91827,0.95684,0.74625,0.8442,0.47758,0.00246,0.0007822,0.0007822,0.0007822
112,2632.47,0.6893,0.39526,0.0019,0.93444,0.92611,0.96754,0.72304,0.97911,0.45561,0.00275,0.00078022,0.00078022,0.00078022
113,2655.86,0.67518,0.36764,0.0018,0.92629,0.92891,0.96896,0.70346,1.02894,0.49443,0.00287,0.00077824,0.00077824,0.00077824
114,2679.46,0.6824,0.37091,0.00184,0.92027,0.91862,0.96219,0.74803,0.85132,0.46817,0.00245,0.00077626,0.00077626,0.00077626
115,2703.16,0.67274,0.37102,0.00178,0.92113,0.89834,0.9588,0.7349,0.88557,0.50491,0.00253,0.00077428,0.00077428,0.00077428
116,2726.49,0.65894,0.3609,0.00176,0.93488,0.92396,0.9625,0.70738,1.00587,0.4916,0.00283,0.0007723,0.0007723,0.0007723
117,2749.87,0.65442,0.36233,0.00177,0.9297,0.93438,0.94281,0.68678,1.02874,0.51127,0.00289,0.00077032,0.00077032,0.00077032
118,2773.48,0.66442,0.36026,0.00177,0.94668,0.91787,0.95856,0.74111,0.84716,0.45199,0.00247,0.00076834,0.00076834,0.00076834
119,2796.58,0.65727,0.37522,0.0018,0.89264,0.91083,0.92591,0.70399,0.88467,0.57765,0.00257,0.00076636,0.00076636,0.00076636
120,2819.76,0.65842,0.38306,0.00176,0.93571,0.90539,0.95058,0.73387,0.8652,0.49946,0.00249,0.00076438,0.00076438,0.00076438
121,2843.16,0.65983,0.35987,0.00177,0.93689,0.92181,0.95388,0.70911,0.96772,0.51072,0.00273,0.0007624,0.0007624,0.0007624
122,2866.64,0.67375,0.36254,0.0018,0.93622,0.92058,0.96134,0.74834,0.83655,0.44549,0.00241,0.00076042,0.00076042,0.00076042
123,2890.29,0.70054,0.36791,0.00186,0.94176,0.90687,0.95852,0.73797,0.8751,0.48185,0.0025,0.00075844,0.00075844,0.00075844
124,2913.82,0.66334,0.35226,0.00178,0.95006,0.92562,0.96368,0.72523,0.92671,0.4558,0.00264,0.00075646,0.00075646,0.00075646
125,2937.3,0.68425,0.37176,0.0018,0.93373,0.91876,0.96142,0.71793,0.96833,0.48401,0.00275,0.00075448,0.00075448,0.00075448
126,2960.83,0.66246,0.36244,0.00178,0.94308,0.92394,0.96274,0.75468,0.82205,0.4505,0.00238,0.0007525,0.0007525,0.0007525
127,2984.18,0.6689,0.35263,0.00181,0.90777,0.92112,0.95035,0.72806,0.87635,0.50493,0.00251,0.00075052,0.00075052,0.00075052
128,3007.52,0.69637,0.36968,0.00187,0.90782,0.93204,0.95506,0.74224,0.84156,0.4814,0.00244,0.00074854,0.00074854,0.00074854
129,3030.88,0.64103,0.34034,0.00172,0.95673,0.90921,0.96155,0.7349,0.88417,0.46198,0.00253,0.00074656,0.00074656,0.00074656
130,3054.28,0.65037,0.34003,0.00173,0.94257,0.91251,0.9607,0.70526,1.01261,0.49423,0.00286,0.00074458,0.00074458,0.00074458
131,3077.96,0.67546,0.36913,0.00179,0.94287,0.92201,0.96773,0.75086,0.83659,0.42881,0.00242,0.0007426,0.0007426,0.0007426
132,3101.23,0.64591,0.35582,0.00172,0.94848,0.91284,0.96612,0.7467,0.84575,0.42927,0.00243,0.00074062,0.00074062,0.00074062
133,3124.64,0.65487,0.3691,0.00175,0.89254,0.92677,0.94949,0.73168,0.87641,0.50607,0.00253,0.00073864,0.00073864,0.00073864
134,3147.91,0.66363,0.37313,0.00175,0.9506,0.90675,0.96387,0.72981,0.91919,0.45967,0.00262,0.00073666,0.00073666,0.00073666
135,3171.14,0.66642,0.36092,0.00178,0.94442,0.91851,0.96156,0.70134,1.01579,0.48216,0.00286,0.00073468,0.00073468,0.00073468
136,3194.58,0.64986,0.35149,0.00176,0.93,0.92375,0.95521,0.74573,0.83843,0.4708,0.00243,0.0007327,0.0007327,0.0007327
137,3218.35,0.66116,0.36861,0.00177,0.94429,0.91702,0.9598,0.74208,0.86248,0.45612,0.00248,0.00073072,0.00073072,0.00073072
138,3242.05,0.63033,0.34744,0.00169,0.95167,0.91309,0.95685,0.71856,0.95316,0.47813,0.0027,0.00072874,0.00072874,0.00072874
139,3265.45,0.62614,0.34754,0.00162,0.93204,0.91941,0.95733,0.72493,0.91614,0.48994,0.00264,0.00072676,0.00072676,0.00072676
140,3289.06,0.62728,0.36071,0.00167,0.93473,0.92262,0.95569,0.73829,0.87261,0.46007,0.00255,0.00072478,0.00072478,0.00072478
141,3312.62,0.62849,0.34201,0.0017,0.94335,0.93335,0.96144,0.70255,1.01182,0.47645,0.00286,0.0007228,0.0007228,0.0007228
142,3335.75,0.63967,0.36011,0.00169,0.94541,0.92708,0.96461,0.73902,0.87702,0.45614,0.00254,0.00072082,0.00072082,0.00072082
143,3358.96,0.65366,0.36366,0.00176,0.94079,0.91712,0.96745,0.74767,0.86581,0.44037,0.00248,0.00071884,0.00071884,0.00071884
144,3382.48,0.63034,0.35375,0.00166,0.93314,0.92184,0.9576,0.7528,0.81074,0.48555,0.00236,0.00071686,0.00071686,0.00071686
145,3405.87,0.63203,0.36184,0.00166,0.91662,0.93582,0.96538,0.70772,1.02211,0.49362,0.00284,0.00071488,0.00071488,0.00071488
146,3429.9,0.63179,0.35684,0.0017,0.94877,0.92472,0.9628,0.71537,0.97527,0.46591,0.00275,0.0007129,0.0007129,0.0007129
147,3453.41,0.62798,0.35541,0.0017,0.93415,0.92296,0.95783,0.7326,0.88977,0.4598,0.00256,0.00071092,0.00071092,0.00071092
148,3476.9,0.63146,0.3474,0.00167,0.9449,0.92028,0.96394,0.72621,0.94927,0.47001,0.00269,0.00070894,0.00070894,0.00070894
149,3500.4,0.66741,0.36758,0.00174,0.92852,0.92448,0.96006,0.73569,0.88365,0.46524,0.00254,0.00070696,0.00070696,0.00070696
150,3523.94,0.61059,0.34281,0.00161,0.91727,0.91097,0.95279,0.72296,0.91473,0.53891,0.00262,0.00070498,0.00070498,0.00070498
151,3547.44,0.60748,0.33891,0.00162,0.93528,0.91051,0.9587,0.73799,0.86965,0.48936,0.00251,0.000703,0.000703,0.000703
152,3570.78,0.66191,0.35841,0.00172,0.95298,0.91023,0.95852,0.71093,0.96622,0.49757,0.00274,0.00070102,0.00070102,0.00070102
153,3594.27,0.61747,0.34926,0.00165,0.9547,0.91569,0.96118,0.7405,0.84578,0.4443,0.00246,0.00069904,0.00069904,0.00069904
154,3617.48,0.61036,0.34539,0.0016,0.95801,0.93452,0.96937,0.76205,0.80764,0.40953,0.00235,0.00069706,0.00069706,0.00069706
155,3640.72,0.62222,0.34968,0.00169,0.92616,0.92439,0.95923,0.71701,0.96304,0.4847,0.00272,0.00069508,0.00069508,0.00069508
156,3664.09,0.60553,0.33437,0.00162,0.95495,0.91514,0.96187,0.70357,1.02574,0.4944,0.00288,0.0006931,0.0006931,0.0006931
157,3687.57,0.6417,0.35031,0.00174,0.9436,0.92531,0.9642,0.72473,0.94912,0.45918,0.00269,0.00069112,0.00069112,0.00069112
158,3711.52,0.60674,0.34207,0.00162,0.94599,0.92657,0.96604,0.72514,0.95058,0.45218,0.00269,0.00068914,0.00068914,0.00068914
159,3734.89,0.60962,0.35035,0.00163,0.92166,0.92945,0.95747,0.73528,0.89864,0.49351,0.00256,0.00068716,0.00068716,0.00068716
160,3758.32,0.63568,0.34563,0.00168,0.96054,0.92216,0.96595,0.75103,0.85252,0.41635,0.00247,0.00068518,0.00068518,0.00068518
161,3781.82,0.62658,0.34003,0.00168,0.92871,0.93817,0.96044,0.74752,0.85823,0.4352,0.00248,0.0006832,0.0006832,0.0006832
162,3805.21,0.58553,0.32092,0.00151,0.95035,0.92156,0.9598,0.75125,0.82839,0.44752,0.00239,0.00068122,0.00068122,0.00068122
163,3828.63,0.61939,0.35184,0.00167,0.96709,0.91747,0.96624,0.72589,0.94851,0.44924,0.00269,0.00067924,0.00067924,0.00067924
164,3851.94,0.60054,0.34472,0.00162,0.96562,0.92982,0.96706,0.73946,0.89405,0.42527,0.00257,0.00067726,0.00067726,0.00067726
165,3875.55,0.59354,0.33811,0.00159,0.95703,0.93368,0.9659,0.74789,0.87139,0.43136,0.0025,0.00067528,0.00067528,0.00067528
166,3898.85,0.60174,0.34685,0.00159,0.94478,0.9469,0.96655,0.7194,0.98954,0.44042,0.00281,0.0006733,0.0006733,0.0006733
167,3922.42,0.61353,0.35173,0.00164,0.93147,0.92554,0.95814,0.75385,0.8277,0.42878,0.00242,0.00067132,0.00067132,0.00067132
168,3945.53,0.62256,0.35536,0.00166,0.9348,0.9295,0.96542,0.75251,0.84252,0.43672,0.00245,0.00066934,0.00066934,0.00066934
169,3969.03,0.60475,0.33287,0.00158,0.95826,0.92431,0.96815,0.7471,0.87274,0.40451,0.00253,0.00066736,0.00066736,0.00066736
170,3992.46,0.59397,0.32763,0.00154,0.93756,0.94096,0.96652,0.74835,0.86063,0.42942,0.0025,0.00066538,0.00066538,0.00066538
171,4015.92,0.58553,0.32199,0.00156,0.95614,0.93699,0.96528,0.75321,0.83937,0.40972,0.00245,0.0006634,0.0006634,0.0006634
172,4039.33,0.59749,0.33345,0.00157,0.92867,0.93058,0.96103,0.73488,0.90209,0.4692,0.0026,0.00066142,0.00066142,0.00066142
173,4062.91,0.58924,0.34127,0.0016,0.92806,0.94699,0.96191,0.72934,0.9389,0.44975,0.00269,0.00065944,0.00065944,0.00065944
174,4086.68,0.58923,0.32804,0.00156,0.95264,0.93357,0.96488,0.73272,0.91188,0.44058,0.0026,0.00065746,0.00065746,0.00065746
175,4110.45,0.60599,0.3376,0.00163,0.9406,0.94103,0.96732,0.75379,0.83939,0.41068,0.00245,0.00065548,0.00065548,0.00065548
176,4133.85,0.59185,0.33931,0.00154,0.95505,0.9374,0.96524,0.73959,0.88237,0.43127,0.00255,0.0006535,0.0006535,0.0006535
177,4157.31,0.5737,0.32313,0.00153,0.95459,0.93318,0.96562,0.752,0.84236,0.41316,0.00246,0.00065152,0.00065152,0.00065152
178,4180.74,0.5818,0.32668,0.00156,0.94888,0.92032,0.96258,0.74147,0.88794,0.45871,0.00256,0.00064954,0.00064954,0.00064954
179,4204.42,0.60185,0.32736,0.00162,0.96527,0.92243,0.96257,0.75566,0.83967,0.42055,0.00244,0.00064756,0.00064756,0.00064756
180,4228.11,0.59487,0.33758,0.00156,0.95783,0.92516,0.96123,0.72475,0.93936,0.4436,0.00269,0.00064558,0.00064558,0.00064558
181,4251.45,0.58502,0.32864,0.00158,0.95218,0.92695,0.95922,0.73609,0.88543,0.44252,0.00257,0.0006436,0.0006436,0.0006436
182,4275.12,0.58037,0.32181,0.00155,0.93829,0.92793,0.95954,0.75094,0.83171,0.45271,0.00243,0.00064162,0.00064162,0.00064162
183,4298.55,0.57856,0.32587,0.00153,0.95886,0.92775,0.96605,0.73851,0.89132,0.44448,0.00256,0.00063964,0.00063964,0.00063964
184,4322.18,0.57892,0.34059,0.00159,0.96998,0.92315,0.96697,0.74377,0.86954,0.41352,0.00251,0.00063766,0.00063766,0.00063766
