epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
177,4261.54,0.5485,0.2467,0.00192,0.95747,0.93405,0.96789,0.74393,0.93633,0.31937,0.00324,0.00065222,0.00065222,0.00065222
178,4285.32,0.54124,0.25895,0.00191,0.94552,0.92373,0.96621,0.74502,0.92365,0.33694,0.00321,0.000650244,0.000650244,0.000650244
179,4309.15,0.55927,0.27473,0.00196,0.93718,0.90861,0.96047,0.77096,0.81965,0.37086,0.00291,0.000648268,0.000648268,0.000648268
180,4332.99,0.55244,0.26188,0.00194,0.93537,0.91066,0.95586,0.72451,0.98116,0.39336,0.00338,0.000646292,0.000646292,0.000646292
181,4356.87,0.54464,0.2635,0.00192,0.92494,0.92458,0.95952,0.75666,0.85971,0.36384,0.00302,0.000644316,0.000644316,0.000644316
182,4380.74,0.537,0.25606,0.00189,0.95355,0.9146,0.96643,0.76973,0.8319,0.33433,0.00293,0.00064234,0.00064234,0.00064234
183,4404.64,0.53958,0.25249,0.00188,0.96496,0.93045,0.97003,0.75998,0.8786,0.31343,0.00307,0.000640364,0.000640364,0.000640364
184,4428.87,0.55192,0.26746,0.0019,0.94755,0.91939,0.96761,0.74764,0.92439,0.35119,0.0032,0.000638388,0.000638388,0.000638388
185,4452.85,0.54286,0.25895,0.00192,0.95626,0.92655,0.96832,0.7499,0.91271,0.33485,0.00316,0.000636412,0.000636412,0.000636412
186,4476.65,0.54523,0.25633,0.0019,0.95322,0.91267,0.96494,0.77026,0.82147,0.34468,0.00293,0.000634436,0.000634436,0.000634436
187,4500.52,0.53243,0.25887,0.00187,0.96109,0.9114,0.96444,0.77344,0.80445,0.32918,0.00288,0.00063246,0.00063246,0.00063246
188,4524.34,0.54936,0.25894,0.00195,0.96499,0.91952,0.96497,0.74811,0.91447,0.332,0.00318,0.000630484,0.000630484,0.000630484
189,4548.28,0.54477,0.255,0.00191,0.96124,0.93165,0.96417,0.7416,0.93469,0.34296,0.00324,0.000628508,0.000628508,0.000628508
190,4572.31,0.55693,0.26399,0.00192,0.96586,0.92771,0.95972,0.75762,0.86306,0.33314,0.00305,0.000626532,0.000626532,0.000626532
191,4596.33,0.55617,0.26698,0.00196,0.95198,0.92158,0.96147,0.76725,0.82404,0.32942,0.00292,0.000624556,0.000624556,0.000624556
192,4620.6,0.53293,0.25348,0.00184,0.93744,0.91319,0.96015,0.7674,0.81038,0.37269,0.0029,0.00062258,0.00062258,0.00062258
193,4644.52,0.56997,0.26257,0.00202,0.94927,0.93299,0.96443,0.75432,0.87539,0.3296,0.00307,0.000620604,0.000620604,0.000620604
194,4668.39,0.53404,0.2488,0.00188,0.94671,0.91856,0.96094,0.75396,0.87171,0.35335,0.00307,0.000618628,0.000618628,0.000618628
195,4692.52,0.53105,0.24849,0.00187,0.95461,0.92869,0.96611,0.74744,0.90842,0.33124,0.00316,0.000616652,0.000616652,0.000616652
196,4716.47,0.53399,0.24534,0.0019,0.95671,0.92573,0.96451,0.77233,0.80411,0.32036,0.00288,0.000614676,0.000614676,0.000614676
197,4740.41,0.52705,0.25019,0.00184,0.9568,0.91352,0.96336,0.75462,0.87466,0.3504,0.00307,0.0006127,0.0006127,0.0006127
198,4764.3,0.51862,0.25375,0.00184,0.9505,0.90079,0.96035,0.73635,0.93284,0.38289,0.00323,0.000610724,0.000610724,0.000610724
199,4788.31,0.52247,0.2542,0.00183,0.95655,0.9182,0.96407,0.77127,0.82223,0.33128,0.00294,0.000608748,0.000608748,0.000608748
200,4812.38,0.51547,0.24745,0.0018,0.95909,0.91896,0.96657,0.7719,0.82842,0.32218,0.00293,0.000606772,0.000606772,0.000606772
201,4836.58,0.5441,0.26297,0.00191,0.95355,0.92566,0.96678,0.74935,0.91671,0.34062,0.00319,0.000604796,0.000604796,0.000604796
202,4860.63,0.51297,0.24533,0.0018,0.95115,0.92236,0.96372,0.75696,0.87786,0.33305,0.00308,0.00060282,0.00060282,0.00060282
203,4884.63,0.51022,0.2477,0.00177,0.94944,0.9171,0.96613,0.7734,0.8221,0.33143,0.00293,0.000600844,0.000600844,0.000600844
204,4908.58,0.51455,0.24626,0.00178,0.95602,0.92977,0.96489,0.75614,0.88854,0.33573,0.0031,0.000598868,0.000598868,0.000598868
205,4932.58,0.53052,0.26243,0.00185,0.95162,0.91699,0.96415,0.74958,0.8995,0.35626,0.00314,0.000596892,0.000596892,0.000596892
206,4956.48,0.51157,0.23934,0.00179,0.96493,0.9194,0.96199,0.73897,0.94374,0.34418,0.00328,0.000594916,0.000594916,0.000594916
207,4980.35,0.5153,0.24689,0.00179,0.95302,0.90859,0.96154,0.76256,0.85161,0.36307,0.00301,0.00059294,0.00059294,0.00059294
208,5004.22,0.52072,0.23828,0.00182,0.95403,0.91193,0.96856,0.76255,0.87206,0.34925,0.00305,0.000590964,0.000590964,0.000590964
209,5028.05,0.51766,0.24464,0.00183,0.95433,0.91646,0.96788,0.75903,0.88361,0.35152,0.0031,0.000588988,0.000588988,0.000588988
210,5051.97,0.50614,0.24327,0.00175,0.95007,0.92568,0.96941,0.75071,0.91372,0.3422,0.00317,0.000587012,0.000587012,0.000587012
211,5075.8,0.51399,0.25325,0.00181,0.95737,0.92551,0.9673,0.76947,0.85989,0.32964,0.00303,0.000585036,0.000585036,0.000585036
212,5099.92,0.51361,0.25142,0.00178,0.95627,0.92598,0.968,0.76256,0.86936,0.31975,0.00305,0.00058306,0.00058306,0.00058306
213,5123.79,0.51755,0.25101,0.0018,0.95906,0.91503,0.96838,0.78023,0.80829,0.32637,0.00287,0.000581084,0.000581084,0.000581084
214,5147.9,0.49278,0.23114,0.00168,0.94363,0.90874,0.96428,0.76929,0.83091,0.3807,0.00293,0.000579108,0.000579108,0.000579108
215,5171.78,0.51083,0.24111,0.0018,0.93681,0.90611,0.96011,0.7425,0.91943,0.38686,0.00318,0.000577132,0.000577132,0.000577132
216,5195.84,0.5289,0.25106,0.00181,0.93475,0.91561,0.9603,0.76417,0.85136,0.37308,0.00301,0.000575156,0.000575156,0.000575156
217,5219.93,0.48536,0.23377,0.00172,0.93923,0.91903,0.96283,0.7706,0.81915,0.35631,0.00291,0.00057318,0.00057318,0.00057318
218,5243.98,0.50552,0.24034,0.00174,0.9519,0.91547,0.9667,0.76873,0.85217,0.33801,0.00301,0.000571204,0.000571204,0.000571204
219,5267.82,0.51627,0.25856,0.00179,0.94189,0.93102,0.96718,0.75496,0.90048,0.3383,0.00313,0.000569228,0.000569228,0.000569228
220,5291.9,0.50262,0.23473,0.00177,0.93626,0.92796,0.96777,0.75915,0.88059,0.34654,0.00308,0.000567252,0.000567252,0.000567252
221,5315.91,0.50315,0.24581,0.00178,0.94435,0.92454,0.96221,0.75676,0.87424,0.35061,0.00307,0.000565276,0.000565276,0.000565276
222,5339.95,0.50541,0.23569,0.00177,0.94047,0.92384,0.96094,0.77165,0.80823,0.34196,0.00288,0.0005633,0.0005633,0.0005633
223,5364.01,0.48379,0.23617,0.00169,0.94914,0.9376,0.96422,0.76341,0.84103,0.32771,0.00296,0.000561324,0.000561324,0.000561324
224,5388.05,0.48156,0.24723,0.00167,0.96547,0.93802,0.9664,0.76568,0.85201,0.30873,0.003,0.000559348,0.000559348,0.000559348
225,5411.98,0.50645,0.24292,0.00175,0.94925,0.92267,0.96813,0.75914,0.87233,0.34009,0.00307,0.000557372,0.000557372,0.000557372
226,5435.96,0.51425,0.24963,0.0018,0.95421,0.91462,0.96243,0.75094,0.89907,0.36251,0.00315,0.000555396,0.000555396,0.000555396
227,5459.93,0.49305,0.24177,0.00173,0.95679,0.92267,0.96705,0.75384,0.89907,0.33497,0.00314,0.000553419,0.000553419,0.000553419
228,5483.97,0.50575,0.2385,0.00173,0.95251,0.9286,0.9678,0.76554,0.86154,0.32818,0.00302,0.000551443,0.000551443,0.000551443
229,5507.7,0.48747,0.23094,0.00168,0.96604,0.92337,0.96862,0.76231,0.866,0.31663,0.00304,0.000549467,0.000549467,0.000549467
230,5531.78,0.5038,0.24861,0.00176,0.95854,0.91867,0.96806,0.77802,0.79946,0.32226,0.00286,0.000547491,0.000547491,0.000547491
231,5555.68,0.48961,0.23395,0.0017,0.96324,0.91458,0.96785,0.76762,0.85086,0.33566,0.00299,0.000545515,0.000545515,0.000545515
232,5579.5,0.48221,0.24132,0.00166,0.96152,0.92792,0.96848,0.76081,0.87814,0.32366,0.00306,0.000543539,0.000543539,0.000543539
233,5603.53,0.48971,0.24229,0.0017,0.94975,0.92408,0.96753,0.75769,0.8861,0.35074,0.00308,0.000541563,0.000541563,0.000541563
234,5627.39,0.47248,0.23281,0.00167,0.95373,0.9225,0.96619,0.75693,0.88517,0.34371,0.00309,0.000539587,0.000539587,0.000539587
235,5651.38,0.49776,0.23415,0.00174,0.9491,0.91452,0.96737,0.77822,0.79697,0.34384,0.00285,0.000537611,0.000537611,0.000537611
236,5675.49,0.50285,0.24071,0.00175,0.95641,0.91622,0.96628,0.77085,0.83112,0.33297,0.00295,0.000535635,0.000535635,0.000535635
237,5699.49,0.48484,0.23862,0.0017,0.96705,0.9221,0.96718,0.75992,0.86901,0.31891,0.00305,0.000533659,0.000533659,0.000533659
238,5723.49,0.50211,0.25121,0.00175,0.96298,0.91348,0.96594,0.75639,0.883,0.33761,0.00308,0.000531683,0.000531683,0.000531683
239,5747.5,0.48762,0.23764,0.00172,0.94326,0.90084,0.96218,0.75894,0.86763,0.38619,0.00306,0.000529707,0.000529707,0.000529707
240,5771.49,0.48703,0.23487,0.00168,0.95553,0.91603,0.96215,0.75913,0.86083,0.34201,0.00303,0.000527731,0.000527731,0.000527731
241,5795.5,0.47035,0.24627,0.00165,0.9374,0.91991,0.95398,0.75099,0.85829,0.37163,0.00303,0.000525755,0.000525755,0.000525755
242,5819.51,0.47827,0.22272,0.00166,0.93713,0.9191,0.9567,0.76243,0.82628,0.37609,0.00293,0.000523779,0.000523779,0.000523779
243,5843.63,0.46186,0.22343,0.00156,0.94882,0.9196,0.96237,0.75387,0.86042,0.34654,0.00301,0.000521803,0.000521803,0.000521803
244,5867.59,0.47643,0.23938,0.00163,0.94241,0.90778,0.96425,0.73885,0.92733,0.36916,0.0032,0.000519827,0.000519827,0.000519827
245,5891.46,0.5018,0.24287,0.0017,0.95597,0.92303,0.96797,0.76133,0.85916,0.31542,0.00301,0.000517851,0.000517851,0.000517851
246,5915.38,0.46698,0.22131,0.0016,0.95602,0.92351,0.96676,0.7703,0.82687,0.31948,0.00292,0.000515875,0.000515875,0.000515875
247,5939.38,0.4777,0.24978,0.00165,0.95934,0.91646,0.96384,0.75894,0.86449,0.33418,0.00302,0.000513899,0.000513899,0.000513899
248,5963.4,0.46892,0.23777,0.00162,0.93365,0.91104,0.95925,0.75756,0.84861,0.37285,0.00298,0.000511923,0.000511923,0.000511923
249,5987.39,0.46587,0.22975,0.00161,0.95018,0.91424,0.96292,0.7372,0.93989,0.35216,0.00325,0.000509947,0.000509947,0.000509947
250,6011.36,0.48269,0.24291,0.00166,0.9336,0.91378,0.96032,0.74703,0.88997,0.37423,0.00311,0.000507971,0.000507971,0.000507971
251,6035.34,0.49312,0.23829,0.00171,0.9281,0.91676,0.96296,0.76936,0.81024,0.35434,0.00288,0.000505995,0.000505995,0.000505995
252,6059.38,0.47116,0.2308,0.00163,0.9287,0.92061,0.96108,0.75303,0.86604,0.371,0.00303,0.000504019,0.000504019,0.000504019
253,6083.56,0.47179,0.23636,0.00162,0.94917,0.90779,0.96433,0.76092,0.84618,0.34289,0.00296,0.000502043,0.000502043,0.000502043
254,6107.59,0.47016,0.23385,0.00159,0.92641,0.93427,0.95802,0.76298,0.82844,0.35585,0.00292,0.000500067,0.000500067,0.000500067
255,6131.58,0.46118,0.22646,0.00158,0.94551,0.92097,0.9635,0.75149,0.88282,0.34252,0.00307,0.000498091,0.000498091,0.000498091
256,6155.59,0.47042,0.23641,0.00162,0.95463,0.91938,0.96324,0.73623,0.94965,0.35184,0.00327,0.000496115,0.000496115,0.000496115
257,6179.61,0.48035,0.2349,0.00164,0.95511,0.92393,0.96599,0.76684,0.84196,0.32821,0.00295,0.000494139,0.000494139,0.000494139
258,6203.58,0.46088,0.22033,0.0016,0.94372,0.93635,0.96693,0.74425,0.92088,0.34579,0.00319,0.000492163,0.000492163,0.000492163
259,6227.51,0.47111,0.23776,0.00162,0.94969,0.93299,0.96414,0.76214,0.85348,0.33863,0.00301,0.000490187,0.000490187,0.000490187
260,6251.59,0.49078,0.23958,0.0017,0.94389,0.92723,0.96389,0.74234,0.92064,0.36109,0.00321,0.000488211,0.000488211,0.000488211
261,6275.55,0.46452,0.22675,0.00159,0.94591,0.9172,0.95901,0.74516,0.90187,0.36315,0.00314,0.000486235,0.000486235,0.000486235
262,6299.53,0.45261,0.22064,0.00156,0.93986,0.93054,0.96098,0.75271,0.88303,0.34148,0.00309,0.000484259,0.000484259,0.000484259
263,6323.62,0.44238,0.2216,0.00152,0.95781,0.92097,0.96498,0.76577,0.84556,0.32559,0.00297,0.000482283,0.000482283,0.000482283
264,6347.67,0.44404,0.2226,0.00153,0.94838,0.93084,0.96532,0.76635,0.84549,0.32546,0.00298,0.000480307,0.000480307,0.000480307
265,6371.71,0.47311,0.23905,0.00162,0.95641,0.92528,0.96656,0.76751,0.84133,0.32689,0.00297,0.000478331,0.000478331,0.000478331
266,6395.69,0.47243,0.22377,0.00159,0.95668,0.92005,0.96716,0.76534,0.8529,0.33756,0.00301,0.000476355,0.000476355,0.000476355
267,6419.67,0.46124,0.22632,0.00159,0.95763,0.92404,0.96647,0.75916,0.86924,0.33328,0.00305,0.000474379,0.000474379,0.000474379
268,6443.67,0.46437,0.23251,0.00162,0.96853,0.91582,0.96748,0.75949,0.86632,0.32871,0.00303,0.000472403,0.000472403,0.000472403
269,6467.78,0.45321,0.22855,0.00155,0.95809,0.91521,0.96357,0.77086,0.82375,0.3325,0.00293,0.000470427,0.000470427,0.000470427
270,6491.65,0.45239,0.23751,0.00155,0.96513,0.90937,0.96559,0.76594,0.84186,0.32776,0.00297,0.000468451,0.000468451,0.000468451
271,6515.58,0.4658,0.23231,0.0016,0.95174,0.92118,0.96265,0.77059,0.81522,0.33949,0.0029,0.000466475,0.000466475,0.000466475
272,6539.51,0.47309,0.23551,0.00162,0.95955,0.91747,0.96594,0.75179,0.89766,0.33859,0.00313,0.000464499,0.000464499,0.000464499
273,6563.49,0.44191,0.22408,0.00149,0.95159,0.92172,0.96252,0.74516,0.91658,0.35217,0.00318,0.000462523,0.000462523,0.000462523
274,6587.44,0.44868,0.23029,0.00154,0.94348,0.91722,0.96405,0.75893,0.86302,0.36149,0.00303,0.000460547,0.000460547,0.000460547
275,6611.49,0.44813,0.22803,0.00155,0.9402,0.9227,0.96252,0.75862,0.86311,0.35744,0.00303,0.000458571,0.000458571,0.000458571
276,6635.6,0.45339,0.22681,0.00154,0.94134,0.93149,0.9645,0.77514,0.80568,0.33494,0.00287,0.000456594,0.000456594,0.000456594
277,6659.83,0.45079,0.2355,0.00158,0.93703,0.92843,0.96508,0.77362,0.82324,0.33993,0.00291,0.000454618,0.000454618,0.000454618
278,6683.87,0.44707,0.21474,0.00156,0.94554,0.9199,0.96165,0.77578,0.79332,0.35256,0.00283,0.000452642,0.000452642,0.000452642
279,6707.88,0.45709,0.22678,0.00155,0.9422,0.92565,0.96246,0.75561,0.86843,0.36788,0.00304,0.000450666,0.000450666,0.000450666
280,6732,0.45937,0.23294,0.00159,0.93543,0.92588,0.95763,0.73588,0.94431,0.38903,0.00327,0.00044869,0.00044869,0.00044869
281,6756.11,0.44079,0.23873,0.00151,0.93736,0.92365,0.96129,0.76012,0.85641,0.36221,0.00302,0.000446714,0.000446714,0.000446714
282,6780.25,0.45472,0.23501,0.00159,0.94823,0.91888,0.96138,0.74652,0.90237,0.36487,0.00314,0.000444738,0.000444738,0.000444738
283,6804.3,0.44781,0.22461,0.00153,0.95561,0.91488,0.96616,0.75294,0.88907,0.35047,0.00311,0.000442762,0.000442762,0.000442762
284,6828.21,0.45331,0.22475,0.00156,0.9448,0.91585,0.9616,0.76153,0.85202,0.35617,0.00299,0.000440786,0.000440786,0.000440786
285,6852.23,0.44621,0.21856,0.00154,0.94098,0.91493,0.96037,0.74842,0.89278,0.37812,0.00309,0.00043881,0.00043881,0.00043881
286,6876.27,0.43904,0.22294,0.00151,0.95241,0.92035,0.96854,0.75451,0.89236,0.35264,0.00311,0.000436834,0.000436834,0.000436834
287,6900.37,0.44487,0.22071,0.00156,0.95503,0.91226,0.96704,0.77245,0.82489,0.34946,0.00293,0.000434858,0.000434858,0.000434858
288,6924.4,0.46699,0.242,0.00163,0.95898,0.90945,0.9696,0.77027,0.84921,0.3304,0.00298,0.000432882,0.000432882,0.000432882
289,6948.37,0.47361,0.24274,0.00164,0.96694,0.91273,0.96875,0.76327,0.86663,0.32636,0.00304,0.000430906,0.000430906,0.000430906
290,6972.43,0.4275,0.22229,0.00145,0.96959,0.91666,0.96896,0.76671,0.85366,0.32355,0.003,0.00042893,0.00042893,0.00042893
291,6996.39,0.4511,0.23526,0.00159,0.96495,0.92449,0.96775,0.76157,0.87464,0.32431,0.00306,0.000426954,0.000426954,0.000426954
292,7020.47,0.42961,0.21879,0.00146,0.96349,0.92575,0.96778,0.76993,0.84166,0.31997,0.00297,0.000424978,0.000424978,0.000424978
293,7044.5,0.44904,0.22885,0.00155,0.94432,0.93103,0.96554,0.77392,0.81795,0.32867,0.0029,0.000423002,0.000423002,0.000423002
294,7068.56,0.44821,0.23152,0.00154,0.94619,0.92387,0.96441,0.77142,0.8222,0.34252,0.00292,0.000421026,0.000421026,0.000421026
295,7092.52,0.44194,0.2287,0.00153,0.94767,0.92583,0.96327,0.76093,0.85996,0.3476,0.00301,0.00041905,0.00041905,0.00041905
296,7116.59,0.42308,0.20662,0.00145,0.9556,0.91397,0.96613,0.76135,0.86696,0.35871,0.00304,0.000417074,0.000417074,0.000417074
297,7140.61,0.43169,0.22193,0.00146,0.94863,0.90973,0.96465,0.76111,0.86135,0.37121,0.00302,0.000415098,0.000415098,0.000415098
298,7164.59,0.42879,0.23594,0.00145,0.95286,0.92457,0.96512,0.76695,0.84389,0.3293,0.00296,0.000413122,0.000413122,0.000413122
299,7188.45,0.43038,0.22261,0.00146,0.95059,0.93495,0.96881,0.76794,0.85917,0.32205,0.00302,0.000411146,0.000411146,0.000411146
300,7212.4,0.41951,0.21941,0.00142,0.95684,0.91489,0.96609,0.7635,0.86393,0.33422,0.00303,0.00040917,0.00040917,0.00040917
301,7236.53,0.43074,0.2226,0.00148,0.94738,0.91378,0.96335,0.77482,0.81377,0.34789,0.00288,0.000407194,0.000407194,0.000407194
302,7260.6,0.43404,0.21511,0.00147,0.93135,0.92327,0.96217,0.76819,0.83835,0.36973,0.00295,0.000405218,0.000405218,0.000405218
303,7284.65,0.4285,0.21484,0.00148,0.94403,0.92517,0.9664,0.77152,0.84163,0.34509,0.00296,0.000403242,0.000403242,0.000403242
304,7308.62,0.43537,0.21964,0.0015,0.95063,0.91911,0.96747,0.77547,0.82508,0.33971,0.00291,0.000401266,0.000401266,0.000401266
305,7332.82,0.42879,0.22874,0.00148,0.94899,0.92142,0.96492,0.75852,0.88165,0.34983,0.00306,0.00039929,0.00039929,0.00039929
306,7356.96,0.44543,0.22818,0.0015,0.96313,0.92326,0.96968,0.7787,0.81275,0.32183,0.00286,0.000397314,0.000397314,0.000397314
307,7381.02,0.43547,0.223,0.00149,0.96441,0.92228,0.96921,0.77333,0.83306,0.32342,0.00292,0.000395338,0.000395338,0.000395338
308,7404.97,0.43498,0.22894,0.00149,0.95818,0.92535,0.96943,0.77219,0.83693,0.33499,0.00294,0.000393362,0.000393362,0.000393362
309,7428.88,0.42072,0.22407,0.00145,0.95245,0.9305,0.96815,0.77303,0.82355,0.33483,0.00291,0.000391386,0.000391386,0.000391386
310,7453.02,0.41313,0.21167,0.00141,0.9489,0.92938,0.96933,0.7668,0.85671,0.34092,0.003,0.00038941,0.00038941,0.00038941
311,7477.16,0.4324,0.22425,0.00147,0.94551,0.92136,0.97006,0.76395,0.8699,0.34913,0.00304,0.000387434,0.000387434,0.000387434
312,7501.17,0.43382,0.22951,0.00149,0.95852,0.92734,0.96873,0.76437,0.86893,0.32582,0.00304,0.000385458,0.000385458,0.000385458
313,7525.21,0.43539,0.23144,0.00145,0.94927,0.91784,0.96578,0.76204,0.86493,0.34547,0.00304,0.000383482,0.000383482,0.000383482
