epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
36,884.646,0.86703,0.47896,0.00229,0.9568,0.93147,0.97555,0.7677,0.82993,0.35705,0.00259,0.0009307,0.0009307,0.0009307
37,908.628,0.85749,0.48353,0.00225,0.94844,0.95387,0.97224,0.77595,0.77659,0.33656,0.00239,0.00092872,0.00092872,0.00092872
38,932.727,0.86533,0.49388,0.00228,0.95139,0.93629,0.96524,0.69457,1.0324,0.41776,0.00308,0.00092674,0.00092674,0.00092674
39,957.107,0.91018,0.50289,0.00236,0.96043,0.94266,0.97363,0.78241,0.76524,0.35442,0.00243,0.00092476,0.00092476,0.00092476
40,981.777,0.87536,0.45606,0.00231,0.95733,0.94858,0.97163,0.71252,0.99199,0.37897,0.003,0.00092278,0.00092278,0.00092278
41,1006.62,0.89548,0.48719,0.00227,0.95846,0.94715,0.9735,0.77174,0.80747,0.36473,0.00254,0.0009208,0.0009208,0.0009208
42,1031.16,0.87911,0.47118,0.00235,0.95816,0.94609,0.97045,0.66113,1.1608,0.42781,0.00344,0.00091882,0.00091882,0.00091882
43,1055.44,0.88891,0.47225,0.00234,0.96308,0.95189,0.9732,0.76225,0.81405,0.34911,0.00246,0.00091684,0.00091684,0.00091684
44,1079.77,0.9013,0.4513,0.00234,0.96654,0.94606,0.97542,0.70221,1.05084,0.3976,0.0034,0.00091486,0.00091486,0.00091486
45,1103.98,0.87381,0.46502,0.0023,0.95535,0.94744,0.97214,0.73328,0.90942,0.36725,0.00273,0.00091288,0.00091288,0.00091288
46,1128.3,0.83259,0.44168,0.00218,0.93821,0.94997,0.96634,0.67972,1.09243,0.4158,0.00326,0.0009109,0.0009109,0.0009109
47,1152.79,0.84082,0.46744,0.00225,0.96859,0.93855,0.97297,0.75777,0.84155,0.34593,0.00255,0.00090892,0.00090892,0.00090892
48,1177.13,0.83799,0.47569,0.00231,0.96152,0.93414,0.97023,0.80143,0.69385,0.3403,0.00218,0.00090694,0.00090694,0.00090694
49,1201.38,0.85407,0.46289,0.00222,0.96438,0.95059,0.97372,0.78954,0.74598,0.32008,0.00231,0.00090496,0.00090496,0.00090496
50,1226,0.85198,0.4604,0.00222,0.95306,0.94343,0.96776,0.71402,0.96603,0.40654,0.00289,0.00090298,0.00090298,0.00090298
51,1250.89,0.8569,0.45412,0.00222,0.96188,0.95547,0.97768,0.7629,0.83778,0.33964,0.00257,0.000901,0.000901,0.000901
52,1275.72,0.85922,0.45704,0.00226,0.96689,0.94327,0.97767,0.79674,0.73786,0.32546,0.00232,0.00089902,0.00089902,0.00089902
53,1299.98,0.82543,0.45471,0.00213,0.95388,0.94521,0.97206,0.79147,0.72049,0.35681,0.00224,0.00089704,0.00089704,0.00089704
54,1324.32,0.88068,0.46358,0.00227,0.95658,0.94936,0.97576,0.8105,0.67472,0.33092,0.0021,0.00089506,0.00089506,0.00089506
55,1349.2,0.83996,0.44038,0.00218,0.9559,0.95012,0.97075,0.71845,0.93841,0.38526,0.00281,0.00089308,0.00089308,0.00089308
56,1374.04,0.80852,0.4328,0.0021,0.9561,0.93247,0.97339,0.76845,0.8082,0.36069,0.00245,0.0008911,0.0008911,0.0008911
57,1398.73,0.82625,0.45201,0.00217,0.96037,0.94893,0.97708,0.80947,0.68523,0.31546,0.00215,0.00088912,0.00088912,0.00088912
58,1423.3,0.8273,0.43238,0.00215,0.95131,0.95634,0.9738,0.7567,0.83054,0.3554,0.00254,0.00088714,0.00088714,0.00088714
59,1447.68,0.79767,0.42167,0.00208,0.96343,0.93942,0.9698,0.72807,0.95167,0.38431,0.00286,0.00088516,0.00088516,0.00088516
60,1472.05,0.79698,0.42596,0.0021,0.9571,0.95687,0.97264,0.76638,0.80954,0.32877,0.00244,0.00088318,0.00088318,0.00088318
61,1496.53,0.81294,0.43645,0.00207,0.95846,0.94898,0.96873,0.73004,0.93426,0.36284,0.00282,0.0008812,0.0008812,0.0008812
62,1520.8,0.78371,0.41707,0.002,0.94745,0.95441,0.97319,0.73313,0.91211,0.3645,0.00276,0.00087922,0.00087922,0.00087922
63,1545.11,0.82137,0.44441,0.00213,0.96315,0.94278,0.9744,0.80605,0.6814,0.32075,0.00213,0.00087724,0.00087724,0.00087724
64,1569.64,0.8075,0.43665,0.00209,0.95895,0.93258,0.97242,0.81709,0.64809,0.31979,0.00206,0.00087526,0.00087526,0.00087526
65,1594.36,0.7922,0.42465,0.00206,0.95577,0.95031,0.97477,0.74208,0.88224,0.34939,0.00265,0.00087328,0.00087328,0.00087328
66,1618.77,0.80335,0.42307,0.00207,0.9666,0.94877,0.97043,0.74865,0.85645,0.35945,0.00257,0.0008713,0.0008713,0.0008713
67,1643.36,0.78511,0.40698,0.00201,0.95646,0.94889,0.97346,0.76921,0.80445,0.34455,0.00242,0.00086932,0.00086932,0.00086932
68,1667.88,0.8413,0.41778,0.00215,0.97277,0.94069,0.97347,0.68926,1.08721,0.3921,0.0032,0.00086734,0.00086734,0.00086734
69,1692.39,0.80767,0.40349,0.00214,0.96662,0.95712,0.98027,0.80971,0.69464,0.29533,0.00219,0.00086536,0.00086536,0.00086536
70,1716.84,0.79154,0.42265,0.00208,0.96461,0.95141,0.97592,0.76985,0.79254,0.34655,0.00241,0.00086338,0.00086338,0.00086338
71,1741.39,0.78823,0.40864,0.00203,0.96013,0.95674,0.9783,0.73957,0.89199,0.34573,0.00269,0.0008614,0.0008614,0.0008614
72,1765.93,0.7764,0.39589,0.002,0.95838,0.95602,0.97538,0.79779,0.69992,0.31975,0.00217,0.00085942,0.00085942,0.00085942
73,1790.53,0.78602,0.41696,0.00204,0.95498,0.94986,0.97264,0.78012,0.75004,0.35645,0.00231,0.00085744,0.00085744,0.00085744
74,1815.23,0.76311,0.40856,0.00202,0.96543,0.9475,0.97859,0.79636,0.72008,0.31371,0.00221,0.00085546,0.00085546,0.00085546
75,1839.31,0.79503,0.40733,0.00206,0.95853,0.94503,0.96921,0.67044,1.13999,0.41867,0.0034,0.00085348,0.00085348,0.00085348
76,1863.6,0.76642,0.40996,0.00198,0.95323,0.96764,0.97872,0.80409,0.6919,0.30742,0.00213,0.0008515,0.0008515,0.0008515
77,1888.26,0.78457,0.4067,0.00202,0.96053,0.94807,0.97391,0.78997,0.72388,0.32729,0.00222,0.00084952,0.00084952,0.00084952
78,1912.86,0.75773,0.41155,0.00196,0.95899,0.95446,0.97686,0.77411,0.78277,0.34761,0.00236,0.00084754,0.00084754,0.00084754
79,1937.42,0.77176,0.40898,0.002,0.9519,0.94884,0.97298,0.70741,1.01378,0.39014,0.00301,0.00084556,0.00084556,0.00084556
80,1961.99,0.74273,0.39673,0.00193,0.95847,0.94979,0.97216,0.81913,0.64654,0.30228,0.00202,0.00084358,0.00084358,0.00084358
81,1986.68,0.76261,0.41079,0.002,0.94523,0.94072,0.97016,0.72891,0.93535,0.38101,0.00279,0.0008416,0.0008416,0.0008416
82,2011.42,0.75978,0.40892,0.00198,0.96182,0.94117,0.97529,0.80456,0.68582,0.32006,0.00213,0.00083962,0.00083962,0.00083962
83,2036.21,0.77817,0.41279,0.00204,0.95016,0.94773,0.97318,0.79418,0.71786,0.3467,0.00222,0.00083764,0.00083764,0.00083764
84,2061,0.73997,0.40503,0.00194,0.95974,0.95591,0.9748,0.79565,0.70618,0.31735,0.00217,0.00083566,0.00083566,0.00083566
85,2085.79,0.75368,0.40471,0.00194,0.97153,0.94587,0.97527,0.76973,0.80281,0.32627,0.00244,0.00083368,0.00083368,0.00083368
86,2110.41,0.75597,0.40569,0.00196,0.9607,0.93786,0.96923,0.68159,1.10984,0.43433,0.00329,0.0008317,0.0008317,0.0008317
87,2135.24,0.73857,0.41333,0.00191,0.9652,0.96149,0.98234,0.79753,0.73317,0.30758,0.00226,0.00082972,0.00082972,0.00082972
88,2160.09,0.76641,0.40891,0.00197,0.9646,0.95466,0.9814,0.80724,0.68597,0.30866,0.00212,0.00082774,0.00082774,0.00082774
89,2185.07,0.75015,0.39134,0.00195,0.96865,0.95706,0.98202,0.82498,0.6433,0.286,0.002,0.00082576,0.00082576,0.00082576
90,2209.88,0.7547,0.40306,0.00195,0.95841,0.96196,0.97781,0.75163,0.86996,0.34795,0.0026,0.00082378,0.00082378,0.00082378
91,2234.58,0.76577,0.39757,0.00197,0.96219,0.96212,0.98076,0.82145,0.63794,0.29787,0.00199,0.0008218,0.0008218,0.0008218
92,2259.18,0.76415,0.40201,0.00202,0.97339,0.95232,0.97802,0.78008,0.7769,0.31983,0.00236,0.00081982,0.00081982,0.00081982
93,2283.72,0.74905,0.4099,0.00195,0.95711,0.95284,0.97501,0.67633,1.13068,0.39733,0.00335,0.00081784,0.00081784,0.00081784
94,2308.15,0.75562,0.38994,0.00193,0.96026,0.95218,0.97454,0.73277,0.92989,0.34828,0.00278,0.00081586,0.00081586,0.00081586
95,2332.81,0.73451,0.3766,0.00186,0.95894,0.96114,0.97689,0.79323,0.72571,0.30736,0.00221,0.00081388,0.00081388,0.00081388
96,2357.34,0.75615,0.38704,0.00194,0.96368,0.95041,0.97408,0.78973,0.73621,0.33166,0.00227,0.0008119,0.0008119,0.0008119
97,2382.01,0.74047,0.38106,0.00191,0.96502,0.94988,0.97607,0.8114,0.68664,0.31842,0.00216,0.00080992,0.00080992,0.00080992
98,2406.56,0.72726,0.37335,0.00188,0.96253,0.95795,0.97493,0.79353,0.72417,0.33078,0.00221,0.00080794,0.00080794,0.00080794
99,2431.02,0.73267,0.38092,0.00191,0.96082,0.95897,0.97842,0.75465,0.86494,0.34071,0.00261,0.00080596,0.00080596,0.00080596
100,2455.37,0.73095,0.38081,0.00192,0.96186,0.96413,0.98079,0.78672,0.74728,0.29627,0.0023,0.00080398,0.00080398,0.00080398
101,2480,0.73032,0.37293,0.00187,0.97129,0.95021,0.98401,0.81014,0.6844,0.2946,0.00213,0.000802,0.000802,0.000802
102,2504.96,0.72547,0.38223,0.00193,0.96421,0.95337,0.97935,0.78545,0.76293,0.31262,0.00231,0.00080002,0.00080002,0.00080002
103,2529.93,0.72948,0.38859,0.00187,0.9588,0.96019,0.97903,0.82352,0.64282,0.29847,0.00202,0.00079804,0.00079804,0.00079804
104,2554.66,0.76201,0.39091,0.00198,0.96343,0.97018,0.97474,0.74409,0.88197,0.34991,0.00262,0.00079606,0.00079606,0.00079606
105,2579.37,0.71738,0.37427,0.00182,0.96888,0.95592,0.97933,0.82497,0.63288,0.29508,0.00198,0.00079408,0.00079408,0.00079408
106,2603.81,0.72917,0.37939,0.00191,0.97018,0.94908,0.9742,0.77034,0.80078,0.32855,0.00242,0.0007921,0.0007921,0.0007921
107,2628.17,0.73426,0.38499,0.00186,0.9694,0.9584,0.98098,0.75899,0.84972,0.32049,0.00256,0.00079012,0.00079012,0.00079012
108,2652.34,0.80165,0.39362,0.00207,0.95904,0.9692,0.97671,0.78777,0.76105,0.30796,0.00232,0.00078814,0.00078814,0.00078814
109,2676.63,0.78503,0.38248,0.00203,0.96183,0.96046,0.97569,0.81491,0.65778,0.29059,0.00206,0.00078616,0.00078616,0.00078616
110,2700.94,0.73393,0.37869,0.00188,0.97348,0.95702,0.97802,0.82659,0.63551,0.27957,0.00199,0.00078418,0.00078418,0.00078418
111,2725.65,0.71702,0.36712,0.00187,0.96536,0.96201,0.97592,0.74108,0.90425,0.34982,0.00272,0.0007822,0.0007822,0.0007822
112,2750.31,0.70232,0.36435,0.00184,0.96954,0.96402,0.97919,0.80096,0.71797,0.3,0.00222,0.00078022,0.00078022,0.00078022
113,2775.07,0.74214,0.38251,0.00195,0.98156,0.9578,0.98128,0.82684,0.635,0.28173,0.00199,0.00077824,0.00077824,0.00077824
114,2799.83,0.72783,0.37414,0.00187,0.97037,0.96231,0.97942,0.82614,0.62673,0.29413,0.00196,0.00077626,0.00077626,0.00077626
115,2824.39,0.74766,0.37942,0.00191,0.95449,0.97151,0.9821,0.79347,0.73924,0.28997,0.00227,0.00077428,0.00077428,0.00077428
116,2848.94,0.72211,0.3719,0.00185,0.9708,0.95127,0.98001,0.78709,0.751,0.30975,0.00229,0.0007723,0.0007723,0.0007723
117,2873.48,0.71711,0.36041,0.00185,0.96959,0.94685,0.97312,0.78304,0.73769,0.30676,0.00228,0.00077032,0.00077032,0.00077032
118,2897.81,0.71429,0.36109,0.00186,0.97326,0.95495,0.97467,0.77327,0.80122,0.32644,0.00242,0.00076834,0.00076834,0.00076834
119,2922.18,0.70038,0.37383,0.00185,0.958,0.95863,0.97322,0.76867,0.78737,0.33175,0.00238,0.00076636,0.00076636,0.00076636
120,2946.65,0.70838,0.36279,0.00182,0.96544,0.95707,0.97833,0.76004,0.85294,0.35687,0.00259,0.00076438,0.00076438,0.00076438
121,2971.14,0.70649,0.36512,0.00177,0.96261,0.95589,0.97623,0.79412,0.72724,0.31935,0.00223,0.0007624,0.0007624,0.0007624
122,2996.03,0.71746,0.36861,0.00187,0.97249,0.95656,0.97844,0.76188,0.83486,0.31912,0.00252,0.00076042,0.00076042,0.00076042
123,3021,0.73224,0.37473,0.00189,0.96689,0.95527,0.98222,0.80811,0.69084,0.29051,0.00214,0.00075844,0.00075844,0.00075844
124,3045.46,0.72656,0.37585,0.00187,0.96646,0.95554,0.97893,0.80137,0.69619,0.30109,0.00213,0.00075646,0.00075646,0.00075646
125,3070.41,0.70938,0.36051,0.00184,0.97088,0.96151,0.98154,0.82251,0.65382,0.27904,0.00205,0.00075448,0.00075448,0.00075448
126,3095.19,0.72321,0.36427,0.00185,0.96423,0.95815,0.97923,0.76452,0.83722,0.33422,0.00253,0.0007525,0.0007525,0.0007525
127,3120.19,0.69544,0.36584,0.00179,0.96004,0.96921,0.98092,0.81871,0.6751,0.29288,0.00209,0.00075052,0.00075052,0.00075052
128,3145.25,0.69876,0.37065,0.00175,0.97533,0.95181,0.97952,0.77924,0.78661,0.3125,0.00239,0.00074854,0.00074854,0.00074854
129,3170.54,0.7121,0.37336,0.00182,0.97013,0.95584,0.98096,0.77557,0.80654,0.31566,0.00246,0.00074656,0.00074656,0.00074656
130,3195.61,0.7075,0.35261,0.00179,0.97409,0.96006,0.98155,0.79925,0.70852,0.28485,0.00217,0.00074458,0.00074458,0.00074458
131,3220.55,0.67741,0.36037,0.00174,0.97166,0.95745,0.97996,0.81502,0.66171,0.28984,0.00206,0.0007426,0.0007426,0.0007426
132,3245.51,0.70439,0.36182,0.00178,0.96057,0.96487,0.98209,0.80269,0.71269,0.29496,0.00221,0.00074062,0.00074062,0.00074062
133,3270.86,0.71431,0.38163,0.00182,0.96518,0.94809,0.97889,0.80373,0.7001,0.31238,0.00216,0.00073864,0.00073864,0.00073864
134,3295.71,0.6837,0.3502,0.00175,0.96599,0.95757,0.97801,0.77083,0.80158,0.32924,0.00243,0.00073666,0.00073666,0.00073666
135,3320.47,0.71033,0.36975,0.00184,0.96456,0.95812,0.9758,0.80044,0.71001,0.31655,0.00219,0.00073468,0.00073468,0.00073468
136,3345.16,0.6958,0.37634,0.00174,0.97517,0.95852,0.97905,0.83291,0.6157,0.29264,0.00193,0.0007327,0.0007327,0.0007327
137,3369.55,0.69993,0.37374,0.00179,0.96963,0.96273,0.98021,0.77658,0.79761,0.31927,0.0024,0.00073072,0.00073072,0.00073072
138,3394.44,0.69209,0.3624,0.00176,0.96703,0.95694,0.97729,0.81206,0.66948,0.3085,0.00208,0.00072874,0.00072874,0.00072874
139,3419.31,0.68272,0.36321,0.00173,0.96841,0.9521,0.97564,0.77717,0.77198,0.33437,0.00235,0.00072676,0.00072676,0.00072676
140,3444.12,0.70506,0.35978,0.00181,0.96208,0.96213,0.9791,0.79637,0.72484,0.30724,0.00222,0.00072478,0.00072478,0.00072478
141,3468.87,0.66544,0.36775,0.00173,0.97872,0.94499,0.9748,0.8099,0.66975,0.31712,0.00207,0.0007228,0.0007228,0.0007228
142,3493.36,0.685,0.3645,0.00175,0.96962,0.94591,0.97492,0.79455,0.71891,0.31919,0.00219,0.00072082,0.00072082,0.00072082
143,3518.19,0.68628,0.36787,0.00178,0.96767,0.95363,0.97932,0.80776,0.69341,0.3122,0.00213,0.00071884,0.00071884,0.00071884
144,3543.02,0.698,0.35465,0.00177,0.96133,0.95991,0.97851,0.74935,0.8989,0.34831,0.0027,0.00071686,0.00071686,0.00071686
145,3567.93,0.67226,0.35277,0.00171,0.96437,0.95981,0.9825,0.79246,0.74277,0.29789,0.00226,0.00071488,0.00071488,0.00071488
146,3592.57,0.67003,0.35487,0.0017,0.97022,0.95389,0.98256,0.82689,0.64349,0.2756,0.00203,0.0007129,0.0007129,0.0007129
147,3617.15,0.6863,0.35585,0.00177,0.96414,0.95857,0.98088,0.81215,0.67882,0.28865,0.0021,0.00071092,0.00071092,0.00071092
148,3641.64,0.68528,0.35653,0.00175,0.96697,0.96018,0.97933,0.76252,0.83899,0.33593,0.00254,0.00070894,0.00070894,0.00070894
149,3666.32,0.68272,0.36004,0.00179,0.97562,0.95876,0.98122,0.78434,0.77459,0.30786,0.00235,0.00070696,0.00070696,0.00070696
150,3691.22,0.66309,0.35376,0.00165,0.975,0.95541,0.97624,0.80954,0.6629,0.29749,0.00204,0.00070498,0.00070498,0.00070498
151,3716.07,0.68799,0.35851,0.00177,0.9579,0.96727,0.97723,0.77864,0.77713,0.3149,0.00238,0.000703,0.000703,0.000703
152,3740.76,0.68772,0.36448,0.00176,0.95565,0.96751,0.97588,0.79222,0.73694,0.31694,0.00227,0.00070102,0.00070102,0.00070102
153,3765.17,0.67006,0.35237,0.00176,0.96576,0.96507,0.97962,0.8057,0.70616,0.29555,0.00217,0.00069904,0.00069904,0.00069904
154,3789.85,0.66345,0.35266,0.0017,0.97159,0.95589,0.97813,0.80631,0.70321,0.30213,0.00219,0.00069706,0.00069706,0.00069706
155,3814.33,0.65653,0.36539,0.00167,0.97536,0.95944,0.97831,0.79129,0.7491,0.30394,0.00227,0.00069508,0.00069508,0.00069508
156,3838.77,0.66165,0.34289,0.00172,0.97243,0.9599,0.97685,0.79282,0.73948,0.31215,0.00228,0.0006931,0.0006931,0.0006931
157,3863.55,0.66292,0.3372,0.00167,0.96082,0.97173,0.97517,0.7487,0.88587,0.3395,0.00267,0.00069112,0.00069112,0.00069112
158,3888.04,0.66913,0.35273,0.0017,0.96563,0.95677,0.97505,0.73661,0.92991,0.35739,0.00279,0.00068914,0.00068914,0.00068914
159,3912.52,0.64881,0.35153,0.00166,0.97965,0.95277,0.98089,0.78993,0.7504,0.30982,0.0023,0.00068716,0.00068716,0.00068716
160,3938.04,0.64568,0.35466,0.00165,0.96633,0.95603,0.97918,0.80035,0.7108,0.30612,0.00219,0.00068518,0.00068518,0.00068518
161,3963.39,0.66047,0.36832,0.00167,0.96645,0.96157,0.98007,0.77045,0.83116,0.31565,0.00251,0.0006832,0.0006832,0.0006832
162,3988.69,0.64805,0.34575,0.0017,0.97984,0.95446,0.98248,0.82367,0.64487,0.27751,0.00202,0.00068122,0.00068122,0.00068122
163,4013.74,0.65469,0.34806,0.00168,0.97354,0.95585,0.97923,0.78848,0.74277,0.31114,0.00227,0.00067924,0.00067924,0.00067924
164,4038.19,0.6766,0.36679,0.00174,0.97058,0.96332,0.97981,0.79481,0.73122,0.30236,0.00224,0.00067726,0.00067726,0.00067726
165,4063.23,0.65838,0.34104,0.00168,0.97321,0.96883,0.98155,0.77997,0.77611,0.30986,0.00236,0.00067528,0.00067528,0.00067528
166,4087.95,0.6449,0.33733,0.00169,0.96152,0.96883,0.97919,0.78076,0.77913,0.31598,0.00237,0.0006733,0.0006733,0.0006733
167,4112.32,0.65177,0.357,0.00168,0.96364,0.96505,0.97748,0.78432,0.76123,0.32228,0.00231,0.00067132,0.00067132,0.00067132
168,4136.75,0.64601,0.34712,0.00166,0.97132,0.95752,0.97792,0.78718,0.76102,0.32174,0.0023,0.00066934,0.00066934,0.00066934
169,4161.65,0.65088,0.33239,0.00166,0.96992,0.95398,0.97541,0.79479,0.71669,0.32161,0.00219,0.00066736,0.00066736,0.00066736
170,4186.21,0.63882,0.32649,0.00164,0.97347,0.95334,0.98001,0.81038,0.68966,0.30357,0.00215,0.00066538,0.00066538,0.00066538
171,4210.93,0.65793,0.34433,0.00167,0.96619,0.95634,0.97789,0.80669,0.68726,0.29869,0.00212,0.0006634,0.0006634,0.0006634
172,4235.78,0.63379,0.34666,0.00161,0.96909,0.96313,0.97916,0.7821,0.78485,0.32002,0.00238,0.00066142,0.00066142,0.00066142
173,4260.85,0.6456,0.34033,0.00163,0.97123,0.96414,0.97888,0.79969,0.71664,0.29856,0.00221,0.00065944,0.00065944,0.00065944
174,4285.51,0.63806,0.3498,0.00166,0.97098,0.94978,0.97369,0.7744,0.78728,0.34176,0.00239,0.00065746,0.00065746,0.00065746
175,4310.17,0.64718,0.34061,0.00163,0.96594,0.96098,0.9788,0.76297,0.83997,0.33623,0.00252,0.00065548,0.00065548,0.00065548
176,4334.93,0.64667,0.34614,0.00166,0.9739,0.95572,0.97858,0.79578,0.7224,0.30825,0.00222,0.0006535,0.0006535,0.0006535
177,4359.56,0.64085,0.33602,0.0016,0.97844,0.95779,0.97673,0.77273,0.81079,0.33608,0.00245,0.00065152,0.00065152,0.00065152
178,4384,0.67703,0.35747,0.00175,0.9674,0.95593,0.9788,0.79491,0.72331,0.31127,0.00222,0.00064954,0.00064954,0.00064954
179,4408.55,0.64324,0.33257,0.00161,0.96922,0.96119,0.97721,0.78769,0.75048,0.32457,0.00228,0.00064756,0.00064756,0.00064756
180,4433.1,0.62525,0.32596,0.00159,0.97126,0.94467,0.97855,0.79193,0.72886,0.3194,0.00225,0.00064558,0.00064558,0.00064558
181,4457.82,0.62751,0.33579,0.00159,0.96433,0.96184,0.97777,0.77096,0.81315,0.32234,0.00246,0.0006436,0.0006436,0.0006436
182,4482.45,0.61847,0.32825,0.0016,0.96656,0.96122,0.97932,0.8025,0.70245,0.30538,0.00217,0.00064162,0.00064162,0.00064162
183,4507.5,0.62187,0.328,0.00155,0.97404,0.95861,0.98098,0.78561,0.75578,0.3132,0.00231,0.00063964,0.00063964,0.00063964
184,4532.44,0.64158,0.33592,0.00166,0.97486,0.95023,0.9794,0.76905,0.8317,0.32994,0.00252,0.00063766,0.00063766,0.00063766
