epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
85,2071.94,0.78362,0.40434,0.00208,0.9584,0.92559,0.97467,0.79807,0.66959,0.36503,0.00206,0.00083368,0.00083368,0.00083368
86,2095.68,0.77331,0.39864,0.00202,0.91972,0.95185,0.95468,0.7978,0.62974,0.40942,0.00196,0.0008317,0.0008317,0.0008317
87,2119.51,0.78957,0.4204,0.00202,0.93873,0.93289,0.95151,0.79705,0.61625,0.40777,0.00189,0.00082972,0.00082972,0.00082972
88,2143.39,0.77606,0.38438,0.00203,0.9617,0.93361,0.96911,0.82735,0.56927,0.31538,0.00178,0.00082774,0.00082774,0.00082774
89,2167.78,0.76551,0.39235,0.00194,0.94616,0.93073,0.9615,0.7738,0.70347,0.41605,0.00211,0.00082576,0.00082576,0.00082576
90,2191.9,0.746,0.37892,0.00193,0.94657,0.95829,0.98132,0.79199,0.71425,0.31308,0.00214,0.00082378,0.00082378,0.00082378
91,2216.03,0.75934,0.39573,0.00198,0.95366,0.92988,0.96691,0.76665,0.75757,0.35678,0.00227,0.0008218,0.0008218,0.0008218
92,2240.14,0.74991,0.3832,0.00195,0.93952,0.93262,0.95175,0.76078,0.71237,0.48015,0.00214,0.00081982,0.00081982,0.00081982
93,2264.27,0.74654,0.38331,0.0019,0.96707,0.94338,0.97832,0.82119,0.61467,0.30084,0.00189,0.00081784,0.00081784,0.00081784
94,2288.6,0.74984,0.39481,0.00199,0.93568,0.93783,0.97218,0.76424,0.75304,0.42586,0.00229,0.00081586,0.00081586,0.00081586
95,2313.12,0.75551,0.39761,0.00198,0.94818,0.94415,0.96379,0.80619,0.60715,0.33437,0.00186,0.00081388,0.00081388,0.00081388
96,2337.42,0.76623,0.40299,0.00198,0.96457,0.94922,0.97853,0.8287,0.58989,0.28023,0.00185,0.0008119,0.0008119,0.0008119
97,2361.39,0.74048,0.38296,0.00192,0.95738,0.92436,0.96705,0.80551,0.62715,0.3515,0.00193,0.00080992,0.00080992,0.00080992
98,2385.63,0.74253,0.38542,0.00191,0.94669,0.93953,0.9593,0.77406,0.75677,0.39128,0.00236,0.00080794,0.00080794,0.00080794
99,2410.08,0.77973,0.40716,0.00203,0.95084,0.94809,0.96551,0.81713,0.58889,0.31227,0.00183,0.00080596,0.00080596,0.00080596
100,2434.64,0.79596,0.40246,0.00213,0.95321,0.93811,0.96588,0.76522,0.73709,0.37165,0.00218,0.00080398,0.00080398,0.00080398
101,2459.05,0.76516,0.38083,0.00197,0.93958,0.94455,0.96246,0.79588,0.66633,0.35655,0.00211,0.000802,0.000802,0.000802
102,2483.31,0.73587,0.37119,0.00193,0.9525,0.94705,0.96482,0.78942,0.66489,0.35252,0.00198,0.00080002,0.00080002,0.00080002
103,2507.53,0.75473,0.38191,0.00198,0.96252,0.94663,0.97144,0.79453,0.65283,0.33881,0.00196,0.00079804,0.00079804,0.00079804
104,2532.08,0.72779,0.39098,0.00195,0.9566,0.95516,0.97382,0.78274,0.71487,0.35629,0.00214,0.00079606,0.00079606,0.00079606
105,2556.98,0.7449,0.3835,0.00195,0.96641,0.94459,0.96929,0.78707,0.68241,0.33106,0.00207,0.00079408,0.00079408,0.00079408
106,2581.3,0.76344,0.38498,0.00198,0.95859,0.94601,0.96553,0.76584,0.81377,0.34911,0.00255,0.0007921,0.0007921,0.0007921
107,2606.05,0.735,0.36979,0.00189,0.94922,0.95016,0.96234,0.7619,0.75205,0.4027,0.00223,0.00079012,0.00079012,0.00079012
108,2630.29,0.72194,0.38355,0.00194,0.97084,0.94763,0.98097,0.73194,0.91575,0.35319,0.00271,0.00078814,0.00078814,0.00078814
109,2654.24,0.73644,0.38543,0.00189,0.94735,0.92819,0.96986,0.73256,0.88583,0.41893,0.0026,0.00078616,0.00078616,0.00078616
110,2678.29,0.71341,0.37343,0.00183,0.94512,0.9419,0.95859,0.80652,0.60152,0.38833,0.00185,0.00078418,0.00078418,0.00078418
111,2702.01,0.71912,0.38081,0.0019,0.96588,0.94891,0.98324,0.82762,0.60036,0.30197,0.00185,0.0007822,0.0007822,0.0007822
112,2726.06,0.71392,0.38233,0.00182,0.93915,0.96333,0.95833,0.78488,0.65158,0.35016,0.00196,0.00078022,0.00078022,0.00078022
113,2750.38,0.71298,0.37044,0.00185,0.9638,0.94665,0.97569,0.8018,0.66149,0.33306,0.00201,0.00077824,0.00077824,0.00077824
114,2774.3,0.71923,0.37796,0.00186,0.9458,0.93193,0.9474,0.7896,0.62063,0.41986,0.00196,0.00077626,0.00077626,0.00077626
115,2798.88,0.72113,0.36983,0.00191,0.96,0.93553,0.97302,0.77485,0.7487,0.34996,0.00222,0.00077428,0.00077428,0.00077428
116,2823.59,0.7243,0.37689,0.00189,0.93003,0.94955,0.95422,0.80634,0.60397,0.44528,0.00187,0.0007723,0.0007723,0.0007723
117,2848.35,0.70477,0.36048,0.00183,0.95351,0.93996,0.96749,0.81464,0.61368,0.3665,0.0019,0.00077032,0.00077032,0.00077032
118,2872.97,0.74946,0.36998,0.00194,0.97138,0.93651,0.97164,0.81734,0.59709,0.31439,0.00184,0.00076834,0.00076834,0.00076834
119,2897.11,0.71003,0.37721,0.00183,0.96904,0.95069,0.98588,0.80067,0.67995,0.29267,0.00204,0.00076636,0.00076636,0.00076636
120,2921.59,0.71,0.38731,0.00181,0.94018,0.93968,0.95316,0.81254,0.56097,0.37398,0.00175,0.00076438,0.00076438,0.00076438
121,2946.06,0.74474,0.38811,0.00191,0.94698,0.95191,0.96225,0.80174,0.61227,0.32478,0.00187,0.0007624,0.0007624,0.0007624
122,2969.9,0.71774,0.37558,0.00185,0.95992,0.93299,0.97074,0.79418,0.66666,0.33742,0.00203,0.00076042,0.00076042,0.00076042
123,2993.72,0.71581,0.37301,0.00185,0.94641,0.95191,0.97387,0.78903,0.68664,0.32788,0.00208,0.00075844,0.00075844,0.00075844
124,3017.88,0.71167,0.36231,0.00184,0.96678,0.93453,0.98051,0.76802,0.77725,0.36693,0.0023,0.00075646,0.00075646,0.00075646
125,3041.75,0.718,0.36549,0.00183,0.94569,0.9307,0.96785,0.7541,0.81179,0.37869,0.00241,0.00075448,0.00075448,0.00075448
126,3065.48,0.72766,0.37416,0.00185,0.94432,0.95858,0.97653,0.79119,0.70169,0.33387,0.00211,0.0007525,0.0007525,0.0007525
127,3089.45,0.70397,0.35881,0.00183,0.97639,0.9325,0.98248,0.792,0.69655,0.29958,0.00209,0.00075052,0.00075052,0.00075052
128,3113.45,0.71341,0.36368,0.00188,0.95721,0.93268,0.97375,0.82221,0.60368,0.33464,0.00189,0.00074854,0.00074854,0.00074854
129,3137.39,0.71464,0.36783,0.00179,0.95932,0.93666,0.97341,0.82267,0.59496,0.30836,0.00183,0.00074656,0.00074656,0.00074656
130,3161.28,0.72398,0.3741,0.0019,0.92837,0.95647,0.95093,0.80668,0.58886,0.35853,0.00183,0.00074458,0.00074458,0.00074458
131,3185.36,0.70104,0.35201,0.00181,0.94618,0.94685,0.96842,0.78732,0.66965,0.3474,0.00201,0.0007426,0.0007426,0.0007426
132,3209.64,0.68818,0.3549,0.0018,0.9594,0.93575,0.97647,0.75963,0.79624,0.36401,0.00236,0.00074062,0.00074062,0.00074062
133,3233.78,0.68986,0.3568,0.00177,0.96555,0.92934,0.98069,0.83266,0.57294,0.30106,0.00178,0.00073864,0.00073864,0.00073864
134,3258.21,0.68746,0.36385,0.00181,0.9541,0.9456,0.97487,0.81535,0.60728,0.3239,0.00185,0.00073666,0.00073666,0.00073666
135,3282.51,0.69517,0.36822,0.00177,0.94784,0.95821,0.97427,0.81688,0.60385,0.31943,0.00186,0.00073468,0.00073468,0.00073468
136,3306.72,0.70021,0.36983,0.00179,0.94856,0.95172,0.96963,0.78412,0.69298,0.3241,0.00208,0.0007327,0.0007327,0.0007327
137,3330.92,0.70592,0.38008,0.00185,0.94393,0.94238,0.95947,0.82055,0.56972,0.33186,0.00176,0.00073072,0.00073072,0.00073072
138,3355.2,0.68543,0.34956,0.00178,0.95298,0.93354,0.96039,0.79958,0.62208,0.37477,0.00191,0.00072874,0.00072874,0.00072874
139,3379.15,0.68754,0.35361,0.00178,0.92849,0.95003,0.94682,0.79619,0.59977,0.39596,0.00184,0.00072676,0.00072676,0.00072676
140,3403.03,0.6855,0.35375,0.00176,0.94158,0.93286,0.94102,0.7883,0.61288,0.41749,0.00186,0.00072478,0.00072478,0.00072478
141,3427.08,0.68686,0.37202,0.00176,0.94112,0.93197,0.94983,0.76029,0.7205,0.43726,0.00214,0.0007228,0.0007228,0.0007228
142,3451.07,0.69435,0.37306,0.00183,0.95111,0.94754,0.96848,0.79884,0.65034,0.32228,0.00197,0.00072082,0.00072082,0.00072082
143,3475.06,0.6889,0.37072,0.0018,0.94425,0.94946,0.9693,0.79635,0.66575,0.34999,0.00201,0.00071884,0.00071884,0.00071884
144,3499.1,0.66435,0.35093,0.00173,0.94492,0.93621,0.95971,0.74569,0.80755,0.40176,0.00238,0.00071686,0.00071686,0.00071686
145,3523,0.67907,0.35763,0.00178,0.95643,0.94035,0.96667,0.79285,0.6593,0.35355,0.00199,0.00071488,0.00071488,0.00071488
146,3547.1,0.66912,0.34665,0.0017,0.94416,0.93582,0.95183,0.74709,0.77395,0.45943,0.00231,0.0007129,0.0007129,0.0007129
147,3571.91,0.68081,0.36242,0.00174,0.93797,0.94111,0.96493,0.77984,0.68492,0.39395,0.00206,0.00071092,0.00071092,0.00071092
148,3596.74,0.6957,0.37393,0.00184,0.92655,0.94105,0.94752,0.79637,0.59734,0.43573,0.00185,0.00070894,0.00070894,0.00070894
149,3620.92,0.69733,0.35505,0.00178,0.93609,0.93198,0.94335,0.79274,0.61342,0.43913,0.0019,0.00070696,0.00070696,0.00070696
150,3644.92,0.68167,0.35421,0.00178,0.94534,0.94084,0.95297,0.81979,0.54442,0.37983,0.00169,0.00070498,0.00070498,0.00070498
151,3668.98,0.6749,0.3592,0.00178,0.95753,0.94004,0.96716,0.76823,0.73943,0.41444,0.0022,0.000703,0.000703,0.000703
152,3693.25,0.66713,0.3515,0.00173,0.93473,0.95374,0.95665,0.81101,0.59367,0.36254,0.00185,0.00070102,0.00070102,0.00070102
153,3717.65,0.66739,0.35848,0.00171,0.9674,0.94018,0.9773,0.80685,0.63807,0.36276,0.00193,0.00069904,0.00069904,0.00069904
154,3742.16,0.65234,0.3489,0.0017,0.95956,0.94059,0.97389,0.80073,0.63908,0.3282,0.00193,0.00069706,0.00069706,0.00069706
155,3766.56,0.65924,0.34908,0.0017,0.94937,0.95158,0.98,0.8331,0.57969,0.33756,0.0018,0.00069508,0.00069508,0.00069508
156,3791.21,0.65995,0.35158,0.00172,0.96769,0.94569,0.97935,0.78052,0.7406,0.33319,0.00221,0.0006931,0.0006931,0.0006931
157,3815.63,0.68564,0.34761,0.00177,0.9596,0.9493,0.97716,0.81413,0.62302,0.31278,0.00189,0.00069112,0.00069112,0.00069112
158,3839.74,0.6709,0.3518,0.00165,0.94901,0.93248,0.9644,0.78157,0.69751,0.39744,0.0021,0.00068914,0.00068914,0.00068914
159,3864.18,0.63168,0.34222,0.00158,0.97347,0.94803,0.97704,0.78619,0.7309,0.33563,0.00216,0.00068716,0.00068716,0.00068716
160,3888.79,0.65078,0.34242,0.00168,0.94195,0.95048,0.95401,0.7876,0.66255,0.3895,0.00201,0.00068518,0.00068518,0.00068518
161,3913.15,0.67747,0.3435,0.00175,0.95324,0.93175,0.95874,0.79041,0.65179,0.39956,0.00197,0.0006832,0.0006832,0.0006832
162,3937.59,0.67882,0.34556,0.00173,0.94995,0.92782,0.95343,0.79277,0.63667,0.40035,0.00194,0.00068122,0.00068122,0.00068122
163,3961.59,0.66154,0.35875,0.00171,0.96308,0.94382,0.96588,0.80732,0.61654,0.34561,0.0019,0.00067924,0.00067924,0.00067924
164,3985.45,0.66809,0.34759,0.00169,0.95951,0.93953,0.96402,0.79381,0.64109,0.34915,0.00195,0.00067726,0.00067726,0.00067726
165,4009.45,0.64285,0.34414,0.00166,0.96267,0.94859,0.97397,0.73179,0.9071,0.41582,0.00265,0.00067528,0.00067528,0.00067528
166,4033.43,0.66894,0.35093,0.00168,0.95709,0.94605,0.97551,0.80505,0.63823,0.34213,0.00194,0.0006733,0.0006733,0.0006733
167,4057.78,0.64233,0.33948,0.00164,0.96545,0.95351,0.97717,0.80322,0.64251,0.31149,0.00195,0.00067132,0.00067132,0.00067132
168,4082,0.64527,0.34716,0.00172,0.96321,0.93092,0.96572,0.80363,0.6159,0.36694,0.00186,0.00066934,0.00066934,0.00066934
169,4106.08,0.64282,0.34695,0.0017,0.94749,0.94587,0.95688,0.80043,0.61154,0.37805,0.00186,0.00066736,0.00066736,0.00066736
170,4130.28,0.65188,0.34752,0.0017,0.93513,0.92774,0.93781,0.76651,0.67044,0.47537,0.002,0.00066538,0.00066538,0.00066538
171,4154.53,0.66234,0.34548,0.00171,0.94967,0.94301,0.96339,0.76497,0.74799,0.39892,0.00223,0.0006634,0.0006634,0.0006634
172,4179.07,0.65004,0.3556,0.00165,0.93119,0.96514,0.95646,0.79231,0.62677,0.34624,0.00191,0.00066142,0.00066142,0.00066142
173,4203.77,0.63464,0.33864,0.00163,0.9344,0.9405,0.9433,0.78809,0.63281,0.48652,0.00195,0.00065944,0.00065944,0.00065944
174,4228.07,0.64661,0.33618,0.00171,0.93746,0.95686,0.95358,0.79072,0.6284,0.35272,0.00191,0.00065746,0.00065746,0.00065746
175,4252.31,0.65002,0.34007,0.00168,0.95744,0.93746,0.96402,0.80792,0.60355,0.3343,0.00186,0.00065548,0.00065548,0.00065548
176,4276.66,0.63082,0.33437,0.00163,0.97125,0.94062,0.97817,0.82765,0.58158,0.29235,0.00182,0.0006535,0.0006535,0.0006535
177,4300.94,0.63341,0.33966,0.00163,0.94549,0.93297,0.9644,0.7791,0.69683,0.41429,0.0021,0.00065152,0.00065152,0.00065152
178,4325.42,0.64822,0.33561,0.00167,0.95751,0.94893,0.9611,0.81096,0.59929,0.30692,0.00188,0.00064954,0.00064954,0.00064954
179,4349.69,0.63267,0.32,0.00161,0.96004,0.94112,0.95982,0.81298,0.57975,0.33546,0.00179,0.00064756,0.00064756,0.00064756
180,4373.97,0.63612,0.33343,0.00165,0.96596,0.94894,0.97096,0.82179,0.5926,0.30774,0.00183,0.00064558,0.00064558,0.00064558
181,4398.28,0.62108,0.33169,0.00159,0.9707,0.93867,0.96076,0.7928,0.64149,0.36917,0.00193,0.0006436,0.0006436,0.0006436
182,4422.38,0.61233,0.3273,0.00156,0.94437,0.93997,0.94695,0.80232,0.58504,0.36985,0.00182,0.00064162,0.00064162,0.00064162
183,4446.4,0.61385,0.32324,0.00153,0.97008,0.94085,0.97247,0.80033,0.65533,0.32895,0.00198,0.00063964,0.00063964,0.00063964
184,4470.34,0.6309,0.34268,0.00163,0.94683,0.94146,0.94932,0.81007,0.56408,0.35325,0.00175,0.00063766,0.00063766,0.00063766
