epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
29,731.61,0.85761,0.37349,0.00283,0.8521,0.85751,0.91496,0.68175,1.02245,0.5698,0.00483,0.000944671,0.000944671,0.000944671
30,755.711,0.9054,0.38842,0.00305,0.84059,0.82894,0.8822,0.69119,0.86104,0.66501,0.00422,0.000942695,0.000942695,0.000942695
31,780.012,0.90503,0.38656,0.003,0.87971,0.84567,0.92198,0.70191,0.90553,0.52684,0.00433,0.000940719,0.000940719,0.000940719
32,804.307,0.85477,0.37314,0.00284,0.85651,0.82497,0.89102,0.66435,0.99502,0.57424,0.00479,0.000938743,0.000938743,0.000938743
33,828.579,0.87615,0.399,0.00293,0.87408,0.84134,0.9099,0.73333,0.80668,0.5406,0.00397,0.000936767,0.000936767,0.000936767
34,852.82,0.90717,0.37679,0.00306,0.87526,0.87462,0.92925,0.74168,0.82397,0.51741,0.00402,0.000934791,0.000934791,0.000934791
35,876.933,0.89585,0.34792,0.00297,0.87046,0.84033,0.90424,0.66031,1.05025,0.59821,0.00485,0.000932815,0.000932815,0.000932815
36,900.896,0.88514,0.36627,0.00294,0.86029,0.87128,0.92382,0.71968,0.90105,0.51044,0.00433,0.000930839,0.000930839,0.000930839
37,925.211,0.86821,0.36798,0.0029,0.86003,0.86769,0.9081,0.67985,1.01003,0.53451,0.00484,0.000928863,0.000928863,0.000928863
38,949.164,0.80972,0.35752,0.00268,0.87021,0.86959,0.91837,0.74195,0.79253,0.52294,0.00396,0.000926887,0.000926887,0.000926887
39,973.185,0.83075,0.33555,0.00274,0.88814,0.86394,0.92747,0.74533,0.80851,0.49778,0.00402,0.000924911,0.000924911,0.000924911
40,997.408,0.90223,0.36945,0.00297,0.84374,0.85622,0.90803,0.60359,1.28322,0.61101,0.00574,0.000922935,0.000922935,0.000922935
41,1021.4,0.85833,0.35978,0.00287,0.84684,0.86038,0.90618,0.53576,1.62836,0.68369,0.00773,0.000920959,0.000920959,0.000920959
42,1045.81,0.86975,0.35648,0.00287,0.86813,0.84568,0.90282,0.73897,0.75916,0.53228,0.00377,0.000918983,0.000918983,0.000918983
43,1069.9,0.86657,0.3563,0.00288,0.87675,0.88909,0.92737,0.70003,0.96312,0.48924,0.00465,0.000917007,0.000917007,0.000917007
44,1093.91,0.81947,0.34891,0.00272,0.87467,0.8878,0.93211,0.74724,0.81953,0.49221,0.00402,0.000915031,0.000915031,0.000915031
45,1118.22,0.86165,0.36779,0.00288,0.85541,0.87651,0.92431,0.74424,0.81025,0.5258,0.00393,0.000913055,0.000913055,0.000913055
46,1142.46,0.86184,0.35421,0.00285,0.86182,0.86747,0.92503,0.71203,0.92729,0.49209,0.00449,0.000911079,0.000911079,0.000911079
47,1166.43,0.81892,0.34227,0.00271,0.86,0.88762,0.92842,0.73802,0.83095,0.45736,0.00404,0.000909103,0.000909103,0.000909103
48,1190.51,0.81685,0.34931,0.00265,0.86221,0.87011,0.91347,0.72323,0.84771,0.47791,0.00423,0.000907127,0.000907127,0.000907127
49,1214.55,0.85678,0.35629,0.00287,0.87691,0.88954,0.93083,0.74585,0.82149,0.45715,0.00406,0.000905151,0.000905151,0.000905151
50,1238.68,0.85051,0.33977,0.00279,0.86741,0.90688,0.9357,0.72112,0.90705,0.46133,0.00433,0.000903175,0.000903175,0.000903175
51,1262.77,0.88228,0.34787,0.00292,0.88219,0.87114,0.92869,0.66664,1.13651,0.53183,0.00531,0.000901199,0.000901199,0.000901199
52,1286.98,0.86163,0.34479,0.00285,0.85876,0.88101,0.91735,0.74224,0.79481,0.46908,0.00389,0.000899223,0.000899223,0.000899223
53,1311.16,0.78648,0.32583,0.00263,0.87666,0.8726,0.91531,0.7315,0.82362,0.50727,0.00405,0.000897247,0.000897247,0.000897247
54,1335.04,0.86207,0.35772,0.00287,0.87963,0.87771,0.92798,0.70693,0.97077,0.4928,0.00468,0.000895271,0.000895271,0.000895271
55,1359.27,0.83003,0.35536,0.00278,0.8615,0.84241,0.89417,0.7019,0.86511,0.59753,0.00427,0.000893295,0.000893295,0.000893295
56,1383.37,0.81061,0.34079,0.00265,0.88734,0.87298,0.93148,0.71858,0.90775,0.51044,0.00438,0.000891319,0.000891319,0.000891319
57,1407.57,0.78598,0.32222,0.00257,0.86279,0.86962,0.92125,0.74551,0.77939,0.46505,0.00386,0.000889343,0.000889343,0.000889343
58,1431.64,0.78941,0.32655,0.0026,0.8598,0.86475,0.91638,0.72866,0.83146,0.48669,0.00404,0.000887367,0.000887367,0.000887367
59,1455.77,0.8432,0.33373,0.0028,0.86769,0.90935,0.93566,0.76019,0.77599,0.42791,0.00384,0.000885391,0.000885391,0.000885391
60,1480.13,0.7627,0.30421,0.00255,0.8808,0.89442,0.93126,0.76119,0.76446,0.44234,0.00376,0.000883415,0.000883415,0.000883415
61,1504.53,0.79659,0.32098,0.00263,0.86009,0.86926,0.90589,0.73042,0.80181,0.53188,0.00399,0.000881439,0.000881439,0.000881439
62,1528.7,0.78509,0.33227,0.00262,0.87268,0.85487,0.9071,0.65193,1.13713,0.59966,0.00535,0.000879463,0.000879463,0.000879463
63,1553.01,0.79518,0.34188,0.00263,0.86601,0.8572,0.89919,0.69845,0.8929,0.55928,0.00441,0.000877487,0.000877487,0.000877487
64,1577.21,0.77808,0.33352,0.00257,0.86639,0.87116,0.91275,0.68791,0.95706,0.52929,0.00451,0.000875511,0.000875511,0.000875511
65,1601.58,0.79751,0.32821,0.00265,0.869,0.88023,0.92869,0.76116,0.75692,0.48026,0.00377,0.000873535,0.000873535,0.000873535
66,1625.96,0.78407,0.32485,0.0026,0.86922,0.89506,0.93263,0.76054,0.77665,0.46781,0.00384,0.000871559,0.000871559,0.000871559
67,1650.06,0.77528,0.31174,0.00257,0.86792,0.86979,0.90952,0.73337,0.79454,0.54798,0.00388,0.000869583,0.000869583,0.000869583
68,1674.45,0.79108,0.31254,0.00261,0.89164,0.87986,0.93039,0.76076,0.75974,0.42716,0.0038,0.000867607,0.000867607,0.000867607
69,1698.68,0.77831,0.31706,0.00258,0.86442,0.88903,0.9204,0.72984,0.81947,0.52486,0.00395,0.000865631,0.000865631,0.000865631
70,1722.76,0.75822,0.31196,0.00249,0.86064,0.85773,0.89776,0.71839,0.79776,0.5824,0.00391,0.000863655,0.000863655,0.000863655
71,1747.02,0.79706,0.31929,0.00267,0.88474,0.88793,0.93407,0.74673,0.80744,0.44963,0.00391,0.000861679,0.000861679,0.000861679
72,1771.14,0.76145,0.31395,0.00252,0.88049,0.8799,0.91046,0.73244,0.78121,0.52286,0.00383,0.000859703,0.000859703,0.000859703
73,1795.36,0.77597,0.32937,0.00257,0.87,0.88583,0.91843,0.71865,0.84393,0.4878,0.00409,0.000857727,0.000857727,0.000857727
74,1819.49,0.79192,0.32575,0.00263,0.86493,0.86584,0.90143,0.72629,0.79431,0.54496,0.00387,0.000855751,0.000855751,0.000855751
75,1843.58,0.76795,0.31363,0.00255,0.88571,0.88548,0.91815,0.74423,0.76766,0.50215,0.00377,0.000853775,0.000853775,0.000853775
76,1867.79,0.75878,0.32961,0.0025,0.85528,0.88293,0.9058,0.71941,0.84355,0.59883,0.0041,0.000851799,0.000851799,0.000851799
77,1892.06,0.74959,0.33421,0.00247,0.87882,0.87082,0.92708,0.70665,0.93149,0.50249,0.00429,0.000849822,0.000849822,0.000849822
78,1916.11,0.78647,0.33527,0.00259,0.87495,0.89799,0.91974,0.7414,0.81277,0.49178,0.00395,0.000847846,0.000847846,0.000847846
79,1939.99,0.74339,0.30838,0.00247,0.86152,0.88307,0.9276,0.76167,0.73887,0.47232,0.00364,0.00084587,0.00084587,0.00084587
80,1964.56,0.76285,0.32789,0.0025,0.87113,0.87852,0.91901,0.7501,0.75346,0.50015,0.00371,0.000843894,0.000843894,0.000843894
81,1988.97,0.74175,0.30769,0.00247,0.87192,0.8636,0.91641,0.71723,0.861,0.52531,0.00417,0.000841918,0.000841918,0.000841918
82,2013.18,0.74145,0.30188,0.00243,0.88233,0.88469,0.93215,0.72204,0.90216,0.4818,0.00432,0.000839942,0.000839942,0.000839942
83,2037.23,0.77413,0.30042,0.00257,0.86424,0.88872,0.93063,0.77089,0.71837,0.46378,0.00358,0.000837966,0.000837966,0.000837966
84,2061.53,0.82013,0.33072,0.00269,0.8801,0.87375,0.92322,0.75217,0.76626,0.48437,0.00376,0.00083599,0.00083599,0.00083599
85,2085.68,0.75302,0.31512,0.0025,0.88411,0.89251,0.94208,0.77152,0.76612,0.41035,0.00375,0.000834014,0.000834014,0.000834014
86,2110.11,0.75989,0.31829,0.00249,0.86411,0.87392,0.90664,0.72563,0.7906,0.53991,0.00383,0.000832038,0.000832038,0.000832038
87,2134.14,0.74765,0.30424,0.00246,0.87841,0.87399,0.92184,0.75023,0.77412,0.49038,0.00378,0.000830062,0.000830062,0.000830062
88,2158.28,0.74436,0.30626,0.00248,0.88142,0.86905,0.9256,0.7595,0.7272,0.4842,0.0036,0.000828086,0.000828086,0.000828086
89,2182.39,0.75194,0.29163,0.00248,0.87119,0.87389,0.92064,0.76071,0.71478,0.49851,0.00353,0.00082611,0.00082611,0.00082611
90,2206.65,0.74487,0.3118,0.00247,0.9003,0.85657,0.92172,0.69991,0.93639,0.52406,0.00444,0.000824134,0.000824134,0.000824134
91,2230.89,0.71275,0.3021,0.00234,0.87757,0.87027,0.9306,0.75856,0.7581,0.4772,0.00376,0.000822158,0.000822158,0.000822158
92,2255.09,0.72586,0.30689,0.00237,0.87458,0.88155,0.92659,0.73426,0.83699,0.45926,0.00406,0.000820182,0.000820182,0.000820182
93,2279.36,0.74842,0.30998,0.00245,0.88064,0.86124,0.91632,0.74479,0.76972,0.506,0.00381,0.000818206,0.000818206,0.000818206
94,2303.67,0.70041,0.29088,0.0023,0.88229,0.88569,0.93327,0.74682,0.81044,0.48964,0.00396,0.00081623,0.00081623,0.00081623
95,2327.93,0.72486,0.30358,0.0024,0.86745,0.88887,0.9287,0.75721,0.76962,0.49688,0.00379,0.000814254,0.000814254,0.000814254
96,2352.11,0.7145,0.30206,0.00233,0.87005,0.89395,0.9321,0.72463,0.87426,0.4892,0.00417,0.000812278,0.000812278,0.000812278
97,2376.1,0.70028,0.29972,0.00233,0.8743,0.89112,0.92585,0.74634,0.79776,0.50948,0.00392,0.000810302,0.000810302,0.000810302
98,2400.24,0.7499,0.30185,0.00247,0.87939,0.87762,0.92892,0.76747,0.71881,0.4732,0.00361,0.000808326,0.000808326,0.000808326
99,2424.32,0.71654,0.30416,0.00233,0.88478,0.85742,0.91023,0.74856,0.73244,0.50962,0.0036,0.00080635,0.00080635,0.00080635
100,2448.46,0.70259,0.29856,0.0023,0.86399,0.88525,0.919,0.73817,0.80262,0.48778,0.0039,0.000804374,0.000804374,0.000804374
101,2472.52,0.71772,0.30064,0.00236,0.8933,0.86472,0.91924,0.75445,0.75727,0.45578,0.00376,0.000802398,0.000802398,0.000802398
102,2496.61,0.76083,0.30908,0.00247,0.89235,0.87292,0.92914,0.749,0.76679,0.45572,0.00372,0.000800422,0.000800422,0.000800422
103,2521.15,0.72249,0.29607,0.00237,0.87028,0.88023,0.92724,0.75831,0.74627,0.46891,0.00364,0.000798446,0.000798446,0.000798446
104,2545.54,0.70776,0.29265,0.0023,0.87864,0.89568,0.93767,0.7421,0.84959,0.50016,0.00407,0.00079647,0.00079647,0.00079647
105,2569.79,0.72196,0.29379,0.0024,0.86347,0.86763,0.90675,0.72379,0.81917,0.57383,0.00391,0.000794494,0.000794494,0.000794494
106,2593.9,0.71979,0.29813,0.00235,0.86967,0.88831,0.92648,0.76292,0.73219,0.47536,0.00359,0.000792518,0.000792518,0.000792518
107,2618.1,0.69928,0.2967,0.00228,0.88155,0.86991,0.92081,0.76221,0.7056,0.52294,0.00348,0.000790542,0.000790542,0.000790542
108,2642.27,0.71527,0.28762,0.0023,0.87004,0.87388,0.92233,0.75692,0.72163,0.51068,0.00358,0.000788566,0.000788566,0.000788566
109,2666.42,0.69572,0.30335,0.0023,0.88325,0.89076,0.93173,0.77473,0.69465,0.46544,0.00342,0.00078659,0.00078659,0.00078659
110,2690.79,0.68119,0.27997,0.00222,0.89756,0.88836,0.9347,0.75876,0.76791,0.42697,0.00378,0.000784614,0.000784614,0.000784614
111,2714.8,0.68326,0.28912,0.00223,0.8807,0.89031,0.92938,0.76841,0.73918,0.47775,0.00366,0.000782638,0.000782638,0.000782638
112,2739.28,0.67237,0.28535,0.00219,0.88432,0.88354,0.92565,0.75505,0.75196,0.44238,0.00368,0.000780662,0.000780662,0.000780662
113,2763.52,0.68564,0.29479,0.00222,0.8696,0.90307,0.92666,0.76208,0.71429,0.45913,0.00352,0.000778686,0.000778686,0.000778686
114,2787.98,0.66918,0.29356,0.0022,0.86831,0.88629,0.9174,0.74793,0.7438,0.51356,0.00362,0.00077671,0.00077671,0.00077671
115,2811.98,0.66774,0.28715,0.00219,0.8841,0.88812,0.933,0.75473,0.76994,0.44236,0.00378,0.000774734,0.000774734,0.000774734
116,2836.33,0.67991,0.29209,0.00223,0.8929,0.88183,0.93312,0.76543,0.71889,0.45783,0.00356,0.000772758,0.000772758,0.000772758
117,2860.63,0.68551,0.29476,0.00223,0.88119,0.89579,0.93602,0.77241,0.72612,0.43503,0.00357,0.000770782,0.000770782,0.000770782
118,2884.83,0.67987,0.29043,0.00219,0.87853,0.87966,0.92471,0.75695,0.73683,0.48422,0.00356,0.000768806,0.000768806,0.000768806
119,2909.09,0.68645,0.28356,0.00226,0.89016,0.87299,0.92644,0.7674,0.70749,0.48782,0.00353,0.00076683,0.00076683,0.00076683
120,2933.33,0.67836,0.29208,0.00225,0.86441,0.89134,0.92688,0.7317,0.84883,0.5127,0.00415,0.000764854,0.000764854,0.000764854
121,2957.57,0.66777,0.29883,0.00219,0.87342,0.9,0.93567,0.75349,0.77236,0.46017,0.00374,0.000762878,0.000762878,0.000762878
122,2981.73,0.68431,0.29024,0.00222,0.8925,0.87594,0.93499,0.78109,0.68,0.42913,0.00337,0.000760902,0.000760902,0.000760902
123,3005.87,0.67385,0.27242,0.00216,0.87536,0.8949,0.93237,0.76229,0.7099,0.45051,0.0035,0.000758926,0.000758926,0.000758926
124,3029.93,0.66994,0.29308,0.00221,0.89001,0.87839,0.93028,0.77441,0.68457,0.45778,0.00337,0.00075695,0.00075695,0.00075695
125,3053.98,0.66104,0.28144,0.00218,0.89509,0.88388,0.9354,0.75183,0.78263,0.42676,0.00371,0.000754974,0.000754974,0.000754974
126,3078.13,0.65882,0.28706,0.00216,0.88479,0.88673,0.93348,0.76602,0.72031,0.45268,0.00351,0.000752997,0.000752997,0.000752997
127,3102.22,0.68336,0.30206,0.00223,0.88938,0.88234,0.93087,0.76788,0.71478,0.42709,0.00352,0.000751021,0.000751021,0.000751021
128,3126.36,0.68812,0.29759,0.00223,0.87292,0.87985,0.91631,0.75283,0.73033,0.4782,0.00364,0.000749045,0.000749045,0.000749045
129,3150.67,0.67616,0.29767,0.00217,0.88351,0.87792,0.92798,0.77294,0.67377,0.46332,0.00335,0.000747069,0.000747069,0.000747069
130,3174.77,0.65432,0.29089,0.00214,0.89021,0.8831,0.93333,0.77909,0.69213,0.43939,0.00345,0.000745093,0.000745093,0.000745093
131,3198.92,0.67431,0.29963,0.00221,0.87584,0.85611,0.90845,0.70559,0.86366,0.53116,0.00411,0.000743117,0.000743117,0.000743117
132,3223.2,0.67023,0.28065,0.0022,0.87031,0.88384,0.92717,0.72948,0.83285,0.47266,0.00396,0.000741141,0.000741141,0.000741141
133,3247.65,0.6755,0.29646,0.00223,0.88542,0.87835,0.92347,0.74562,0.80153,0.47943,0.00391,0.000739165,0.000739165,0.000739165
134,3271.83,0.67311,0.29497,0.00216,0.88533,0.88425,0.91771,0.74716,0.74111,0.45603,0.00365,0.000737189,0.000737189,0.000737189
135,3296.01,0.64084,0.27746,0.0021,0.89375,0.89178,0.93528,0.7799,0.68962,0.42624,0.00341,0.000735213,0.000735213,0.000735213
136,3320.27,0.68457,0.28748,0.00224,0.89104,0.8695,0.92542,0.73112,0.82513,0.49911,0.00393,0.000733237,0.000733237,0.000733237
137,3344.32,0.73179,0.30004,0.00235,0.88059,0.88178,0.9275,0.77214,0.67989,0.47838,0.00343,0.000731261,0.000731261,0.000731261
138,3368.46,0.68741,0.29646,0.00223,0.88195,0.90527,0.94354,0.78157,0.69548,0.4007,0.00343,0.000729285,0.000729285,0.000729285
139,3392.97,0.67173,0.28465,0.00216,0.88667,0.88466,0.93757,0.78141,0.68729,0.42749,0.00342,0.000727309,0.000727309,0.000727309
140,3417.44,0.63054,0.27014,0.00203,0.87967,0.88098,0.92281,0.75879,0.7288,0.50093,0.00351,0.000725333,0.000725333,0.000725333
141,3441.47,0.63998,0.28376,0.00213,0.89117,0.87293,0.92288,0.76799,0.67951,0.49111,0.00336,0.000723357,0.000723357,0.000723357
142,3465.78,0.65335,0.28222,0.00212,0.86672,0.89554,0.93187,0.76679,0.71029,0.45794,0.0035,0.000721381,0.000721381,0.000721381
143,3489.86,0.65907,0.27124,0.00212,0.89894,0.8709,0.94451,0.77741,0.71568,0.44072,0.00353,0.000719405,0.000719405,0.000719405
144,3514.02,0.65088,0.2692,0.00213,0.8753,0.90431,0.9386,0.78695,0.67084,0.43898,0.00333,0.000717429,0.000717429,0.000717429
145,3538.3,0.61708,0.26788,0.00202,0.8824,0.89595,0.94519,0.78099,0.70511,0.41874,0.00348,0.000715453,0.000715453,0.000715453
146,3562.56,0.61719,0.27382,0.00198,0.88465,0.88576,0.93453,0.76074,0.74749,0.48017,0.00362,0.000713477,0.000713477,0.000713477
147,3586.45,0.63202,0.28412,0.00205,0.88734,0.89134,0.93989,0.77905,0.71225,0.42262,0.00351,0.000711501,0.000711501,0.000711501
148,3610.86,0.61861,0.26874,0.00201,0.88956,0.87802,0.92213,0.76789,0.68977,0.49296,0.00345,0.000709525,0.000709525,0.000709525
149,3635.03,0.6417,0.2813,0.00208,0.8895,0.87912,0.92849,0.76071,0.73262,0.51016,0.00361,0.000707549,0.000707549,0.000707549
150,3659.15,0.62255,0.26355,0.00201,0.89101,0.86164,0.92559,0.71657,0.89045,0.52869,0.00421,0.000705573,0.000705573,0.000705573
151,3683.17,0.65038,0.28634,0.00211,0.8898,0.87215,0.92135,0.71743,0.87037,0.51408,0.0041,0.000703597,0.000703597,0.000703597
152,3707.49,0.62011,0.26348,0.00201,0.87539,0.89097,0.92848,0.77389,0.68334,0.47322,0.00341,0.000701621,0.000701621,0.000701621
153,3731.64,0.62641,0.27829,0.00202,0.89521,0.89285,0.93822,0.77647,0.72744,0.43832,0.00356,0.000699645,0.000699645,0.000699645
154,3755.67,0.62061,0.27068,0.00201,0.9017,0.88074,0.93121,0.77983,0.67451,0.458,0.00334,0.000697669,0.000697669,0.000697669
155,3779.76,0.62949,0.26728,0.00203,0.88662,0.89682,0.93352,0.78139,0.67571,0.47108,0.00337,0.000695693,0.000695693,0.000695693
156,3803.92,0.6451,0.27439,0.00212,0.89357,0.89063,0.93253,0.77952,0.701,0.44262,0.00344,0.000693717,0.000693717,0.000693717
157,3828.1,0.61194,0.26351,0.00198,0.88422,0.8948,0.92782,0.77012,0.69428,0.49027,0.00345,0.000691741,0.000691741,0.000691741
158,3852.27,0.62398,0.27148,0.00204,0.86735,0.89845,0.9306,0.77203,0.71147,0.52311,0.00348,0.000689765,0.000689765,0.000689765
159,3876.45,0.65964,0.27375,0.00212,0.8746,0.87578,0.92076,0.75105,0.7473,0.49921,0.00367,0.000687789,0.000687789,0.000687789
160,3900.6,0.61551,0.26351,0.00197,0.87321,0.91543,0.93872,0.78515,0.67652,0.45126,0.0034,0.000685813,0.000685813,0.000685813
161,3924.86,0.58661,0.26632,0.00188,0.88003,0.90746,0.943,0.77564,0.7037,0.44822,0.00345,0.000683837,0.000683837,0.000683837
162,3949.09,0.60355,0.2641,0.00194,0.87753,0.8896,0.92813,0.77128,0.6785,0.48025,0.00337,0.000681861,0.000681861,0.000681861
163,3973.29,0.60136,0.26817,0.00196,0.89489,0.90834,0.94569,0.79057,0.67838,0.39808,0.00342,0.000679885,0.000679885,0.000679885
164,3997.57,0.58697,0.26813,0.00188,0.88109,0.89333,0.92777,0.75389,0.75925,0.50105,0.00369,0.000677909,0.000677909,0.000677909
165,4022.25,0.61629,0.27263,0.00199,0.89513,0.89611,0.93998,0.78718,0.67717,0.42775,0.00338,0.000675933,0.000675933,0.000675933
166,4046.32,0.59971,0.26438,0.00196,0.89057,0.87923,0.92492,0.76796,0.70871,0.49101,0.00359,0.000673957,0.000673957,0.000673957
167,4070.41,0.6161,0.26808,0.00199,0.88885,0.88468,0.93354,0.76266,0.73156,0.45689,0.00357,0.000671981,0.000671981,0.000671981
168,4094.56,0.61121,0.25774,0.00197,0.88002,0.88379,0.93169,0.7577,0.75482,0.4857,0.00366,0.000670005,0.000670005,0.000670005
169,4118.94,0.59719,0.26104,0.00192,0.88069,0.89196,0.9313,0.77251,0.71352,0.4771,0.00353,0.000668029,0.000668029,0.000668029
170,4143.25,0.63854,0.2764,0.00207,0.87084,0.88653,0.91863,0.7599,0.72463,0.49371,0.00361,0.000666053,0.000666053,0.000666053
171,4167.4,0.57767,0.25842,0.00186,0.89765,0.888,0.93347,0.77425,0.6954,0.44033,0.00345,0.000664077,0.000664077,0.000664077
172,4191.44,0.60531,0.27428,0.00197,0.88812,0.9029,0.94011,0.78227,0.68314,0.43554,0.00336,0.000662101,0.000662101,0.000662101
173,4215.57,0.60562,0.27038,0.00197,0.89094,0.90075,0.93538,0.75134,0.77266,0.46301,0.00367,0.000660125,0.000660125,0.000660125
174,4239.48,0.59121,0.25908,0.00192,0.88443,0.89229,0.92728,0.75688,0.7422,0.47517,0.00362,0.000658149,0.000658149,0.000658149
175,4263.52,0.61652,0.2767,0.00195,0.89416,0.88904,0.93269,0.78044,0.6669,0.49168,0.00329,0.000656173,0.000656173,0.000656173
176,4287.69,0.58477,0.25477,0.00185,0.88933,0.88948,0.93146,0.74754,0.78571,0.50235,0.00377,0.000654197,0.000654197,0.000654197
177,4311.9,0.59448,0.25957,0.00193,0.87597,0.88719,0.92809,0.77725,0.67712,0.51019,0.00336,0.00065222,0.00065222,0.00065222
178,4336.01,0.58231,0.25677,0.00187,0.87358,0.86867,0.90304,0.73761,0.7429,0.58142,0.00363,0.000650244,0.000650244,0.000650244
179,4360.14,0.65249,0.27669,0.0021,0.87914,0.87905,0.91883,0.72794,0.82339,0.53601,0.00398,0.000648268,0.000648268,0.000648268
180,4384.41,0.58137,0.26304,0.00187,0.89224,0.88027,0.93588,0.7473,0.80796,0.4756,0.00385,0.000646292,0.000646292,0.000646292
181,4408.69,0.58902,0.25923,0.00189,0.87762,0.89371,0.93116,0.77135,0.68516,0.48079,0.00336,0.000644316,0.000644316,0.000644316
182,4432.93,0.57373,0.25681,0.00186,0.90718,0.85926,0.92845,0.74573,0.76878,0.50784,0.00366,0.00064234,0.00064234,0.00064234
183,4457.09,0.58039,0.26303,0.00185,0.89155,0.88977,0.92964,0.77484,0.6736,0.46968,0.00334,0.000640364,0.000640364,0.000640364
184,4481.23,0.58714,0.25246,0.00184,0.89641,0.86466,0.92222,0.75592,0.73155,0.47943,0.00359,0.000638388,0.000638388,0.000638388
